police,"[-0.23705678411402895, 0.7672515275855443]",1,21
police,"[-0.23369135731865842, 0.7672515275855443]",2,22
police,"[-0.19468292078563462, 0.6425396041156862]",3,23
police,"[-0.16837714512047428, 0.6425396041156864]",4,24
police,"[-0.20001384226737992, 0.546303217058937]",5,25
police,"[-0.24377301213955496, 0.5594482539930309]",6,26
police,"[-0.2902664201126663, 0.6120995219663502]",7,27
police,"[-0.2902664201126663, 0.6120995219663501]",8,28
police,"[-0.27081482123412914, 0.6241066925472964]",9,29
police,"[-0.309211766050534, 0.6241066925472964]",10,30
police,"[-0.28996675238514713, 0.5869565217391305]",11,31
police,"[-0.24352134367390887, 0.5869565217391305]",12,32
police,"[-0.333966132109084, 0.6821631290633241]",47,67
police,"[-0.3368550347726846, 0.682163129063324]",48,68
police,"[-0.300556544889144, 0.6426845869171512]",49,69
police,"[-0.28225095425920377, 0.6426845869171512]",50,70
police,"[-0.28225095425920377, 0.6068660849090082]",51,71
police,"[-0.2822509542592036, 0.6068660849090082]",52,72
police,"[-0.07624928516630235, 0.8892972917998876]",87,107
police,"[-0.1046511627906977, 0.8892972917998875]",88,108
police,"[-0.1307130602850897, 0.9035624609139908]",89,109
police,"[-0.13071306028508972, 0.9035624609139908]",90,110
police,"[-0.1564094248593684, 0.6666666666666667]",91,111
police,"[-0.1953609882165222, 0.6666666666666667]",92,112
police,"[-0.22743707204799749, 0.7147514009901564]",93,113
police,"[-0.22743707204799746, 0.7147514009901564]",94,114
police,"[-0.2274370720479975, 0.7147514009901563]",95,115
police,"[-0.22743707204799746, 0.7147514009901563]",96,116
police,"[-0.25460936819400204, 0.6825236327899349]",97,117
police,"[-0.3031695312954162, 0.6825236327899349]",98,118
police,"[-0.33685503477268464, 0.6821631290633241]",99,119
police,"[-0.33685503477268464, 0.6821631290633241]",100,120
police,"[-0.135928736541608, 0.7848827655334264]",127,147
police,"[-0.135928736541608, 0.7848827655334264]",128,148
police,"[-0.135928736541608, 0.8124999999999999]",129,149
police,"[-0.11764705882352944, 0.8124999999999999]",130,150
police,"[-0.08084520834544434, 0.6859943405700354]",131,151
police,"[-0.08084520834544434, 0.6859943405700353]",132,152
police,"[-0.10206207261596578, 0.5423261445466406]",133,153
police,"[-0.14007888143205532, 0.5423261445466405]",134,154
joe biden,"[-0.07624928516630232, 0.8892972917998876]",87,107
joe biden,"[-0.09809737727905711, 0.8892972917998876]",88,108
joe biden,"[-0.11346172578623506, 0.6543705037451608]",89,109
joe biden,"[-0.14803054913855068, 0.6543705037451608]",90,110
joe biden,"[-0.16821924844976913, 0.6273550009275093]",91,111
joe biden,"[-0.19374495140657905, 0.6273550009275093]",92,112
joe biden,"[-0.21734995218301575, 0.6303443388888963]",93,113
joe biden,"[-0.24632124817678794, 0.6303443388888963]",94,114
joe biden,"[0.054972520607827535, 0.5846066561156301]",95,115
donald trump,"[-0.2895814951753795, 0.66797249845129]",67,87
donald trump,"[-0.2895814951753795, 0.66797249845129]",68,88
donald trump,"[-0.24282146558931608, 0.6101702158477519]",69,89
donald trump,"[-0.20776300831933311, 0.6101702158477518]",70,90
donald trump,"[-0.14193323895091484, 0.5892556509887894]",75,95
donald trump,"[-0.11095900821829636, 0.5892556509887896]",76,96
donald trump,"[-0.0790964996460416, 0.8220504592181088]",87,107
donald trump,"[-0.0790964996460416, 0.8220504592181087]",88,108
donald trump,"[-0.09325048082403138, 0.7921180343813393]",89,109
donald trump,"[-0.1356993819095702, 0.7921180343813393]",90,110
donald trump,"[-0.1356993819095702, 0.5051814855409225]",91,111
narendra modi,"[-0.18749999999999997, 0.5999999999999999]",0,20
narendra modi,"[-0.18749999999999997, 0.6]",1,21
narendra modi,"[-0.18749999999999997, 0.6]",2,22
narendra modi,"[-0.18749999999999997, 0.7905694150420947]",3,23
narendra modi,"[-0.17712297710801903, 0.7905694150420947]",4,24
narendra modi,"[-0.22360679774997896, 0.8366600265340756]",5,25
narendra modi,"[-0.25877458475338283, 0.8366600265340756]",6,26
narendra modi,"[-0.30860669992418377, 0.8618916073713345]",7,27
narendra modi,"[-0.3086066999241838, 0.8618916073713345]",8,28
narendra modi,"[-0.26666666666666666, 0.8366600265340756]",9,29
narendra modi,"[-0.2587745847533829, 0.8366600265340756]",10,30
narendra modi,"[-0.26666666666666666, 0.8366600265340758]",11,31
narendra modi,"[-0.25877458475338283, 0.8366600265340756]",12,32
narendra modi,"[-0.2484519974999766, 0.9307720632159984]",13,33
narendra modi,"[-0.26802813370944867, 0.9307720632159981]",14,34
narendra modi,"[-0.3082906152452194, 0.9459675396808045]",15,35
narendra modi,"[-0.3457053588273563, 0.9459675396808045]",16,36
narendra modi,"[-0.3902439024390244, 0.881578947368421]",17,37
narendra modi,"[-0.41213391077913947, 0.881578947368421]",18,38
narendra modi,"[-0.41213391077913947, 0.5565501825287115]",19,39
narendra modi,"[-0.45223096672774415, 0.5565501825287115]",20,40
narendra modi,"[-0.5056857318566433, 0.5492190700142385]",21,41
narendra modi,"[-0.5056857318566432, 0.5492190700142384]",22,42
narendra modi,"[-0.516247102132157, 0.5034458829313169]",23,43
narendra modi,"[-0.46462239191894156, 0.5034458829313169]",24,44
narendra modi,"[-0.193065573489581, 0.5198752449100363]",41,61
narendra modi,"[-0.17063023229633048, 0.5198752449100363]",42,62
narendra modi,"[-0.17063023229633048, 0.5533985905294663]",43,63
narendra modi,"[-0.14852213144650117, 0.5533985905294663]",44,64
narendra modi,"[-0.10206207261596578, 0.8677218312746247]",45,65
narendra modi,"[-0.14007888143205532, 0.8677218312746247]",46,66
narendra modi,"[-0.05555555555555555, 0.9999999999999999]",85,105
narendra modi,"[-0.05555555555555555, 0.9999999999999998]",86,106
narendra modi,"[-0.055555555555555546, 0.9999999999999999]",87,107
narendra modi,"[-0.08084520834544434, 0.9999999999999999]",88,108
narendra modi,"[-0.10206207261596577, 0.6859943405700354]",89,109
narendra modi,"[-0.10206207261596577, 0.5423261445466404]",90,110
narendra modi,"[-0.10206207261596575, 0.5423261445466404]",91,111
narendra modi,"[-0.10206207261596577, 0.5423261445466404]",92,112
narendra modi,"[-0.10206207261596577, 0.5423261445466404]",93,113
narendra modi,"[-0.10206207261596577, 0.5423261445466404]",94,114
narendra modi,"[-0.10206207261596577, 0.5423261445466404]",95,115
arun jaitley,"[-0.09340808971963413, 0.5423261445466405]",49,69
arun jaitley,"[-0.10206207261596581, 0.5423261445466404]",50,70
barack obama,"[0.7279786912072141, 0.038208035995043535]",0,20
barack obama,"[0.6669371745563405, -1.402755170091266e-18]",1,21
barack obama,"[0.6669371745563405, 1.5575949141804644e-17]",2,22
barack obama,"[0.5106076152603656, -0.07279046543742913]",3,23
barack obama,"[0.5424191451228069, -0.03618465101259699]",4,24
barack obama,"[0.57605754171957, -0.09284766908852593]",5,25
barack obama,"[0.515403609667484, -0.17025130615174977]",8,28
barack obama,"[-0.05555555555555556, 0.9999999999999999]",85,105
barack obama,"[-0.05555555555555556, 0.9999999999999997]",86,106
barack obama,"[-0.05555555555555555, 0.9999999999999999]",87,107
barack obama,"[-0.05555555555555555, 0.9999999999999999]",88,108
barack obama,"[-0.05555555555555555, 0.9999999999999999]",89,109
barack obama,"[-0.05555555555555555, 0.9999999999999997]",90,110
barack obama,"[-0.05555555555555555, 0.9999999999999999]",91,111
barack obama,"[-0.05555555555555555, 0.9999999999999999]",92,112
barack obama,"[-0.05555555555555555, 0.9999999999999999]",93,113
barack obama,"[-0.055555555555555566, 0.9999999999999997]",94,114
barack obama,"[-0.055555555555555566, 0.9999999999999999]",95,115
barack obama,"[-0.05555555555555555, 0.9999999999999999]",96,116
barack obama,"[-0.08084520834544434, 0.6859943405700353]",97,117
barack obama,"[-0.09616323137820601, 0.685994340570035]",98,118
"none
villain: none
victim: none","[-0.1307130602850897, 0.8091547798786777]",37,57
"none
villain: none
victim: none","[-0.09523809523809526, 0.8091547798786777]",38,58
"none
villain: none
victim: none","[-0.09523809523809526, 0.8091547798786777]",39,59
"none
villain: none
victim: none","[-0.09523809523809522, 0.8091547798786777]",40,60
"none
villain: none
victim: none","[-0.11095900821829632, 0.5892556509887895]",41,61
"none
villain: none
victim: none","[-0.11095900821829634, 0.5892556509887896]",42,62
"none
villain: none
victim: none","[-0.11764705882352938, 0.6859943405700353]",61,81
"none
villain: none
victim: none","[-0.08084520834544434, 0.6859943405700352]",62,82
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",63,83
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",64,84
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",65,85
"none
villain: none
victim: none","[-0.055555555555555566, 0.9999999999999997]",66,86
"none
villain: none
victim: none","[-0.055555555555555566, 0.9999999999999999]",67,87
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",68,88
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",69,89
"none
villain: none
victim: none","[-0.055555555555555566, 0.9999999999999997]",70,90
"none
villain: none
victim: none","[-0.055555555555555566, 0.9999999999999999]",71,91
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",72,92
"none
villain: none
victim: none","[-0.05555555555555555, 0.9999999999999999]",73,93
"none
villain: none
victim: none","[-0.055555555555555566, 0.9999999999999997]",74,94
boris johnson,"[-0.07624928516630235, 0.8892972917998876]",87,107
boris johnson,"[-0.11095900821829638, 0.8892972917998875]",88,108
boris johnson,"[-0.11095900821829638, 0.5892556509887896]",89,109
boris johnson,"[-0.11095900821829636, 0.5892556509887896]",90,110
boris johnson,"[-0.13859178573504738, 0.51604684654214]",91,111
boris johnson,"[-0.13859178573504738, 0.51604684654214]",92,112
boris johnson,"[-0.1385917857350474, 0.5160468465421398]",93,113
boris johnson,"[-0.13859178573504738, 0.5160468465421398]",94,114
boris johnson,"[-0.17496355305594127, 0.5160468465421398]",95,115
boris johnson,"[-0.08084520834544434, 0.6859943405700354]",145,165
boris johnson,"[-0.08084520834544434, 0.6859943405700353]",146,166
boris johnson,"[-0.08084520834544434, 0.6859943405700353]",147,167
boris johnson,"[-0.08084520834544433, 0.685994340570035]",148,168
anthony fauci,"[-0.05555555555555556, 0.9999999999999999]",85,105
anthony fauci,"[-0.05555555555555556, 0.9999999999999997]",86,106
anthony fauci,"[-0.05555555555555555, 0.9999999999999999]",87,107
anthony fauci,"[-0.05555555555555555, 0.9999999999999999]",88,108
anthony fauci,"[-0.08084520834544434, 0.6859943405700354]",89,109
anthony fauci,"[-0.11764705882352941, 0.6859943405700353]",90,110
anthony fauci,"[-0.1419332389509149, 0.6645343026631946]",91,111
anthony fauci,"[-0.14193323895091486, 0.6645343026631946]",92,112
anthony fauci,"[-0.14193323895091486, 0.6645343026631945]",93,113
anthony fauci,"[-0.17918193096281124, 0.6645343026631945]",94,114
anthony fauci,"[-0.24967511357294375, 0.5345224838248488]",99,119
anthony fauci,"[-0.2405228464604173, 0.5345224838248488]",100,120
anthony fauci,"[-0.28001400105008745, 0.6649008625252144]",101,121
anthony fauci,"[-0.28001400105008745, 0.6649008625252144]",102,122
anthony fauci,"[-0.24373333911071624, 0.6708203932499368]",103,123
anthony fauci,"[-0.2093589473396559, 0.6708203932499368]",104,124
anthony fauci,"[-0.2093589473396559, 0.6708203932499368]",105,125
anthony fauci,"[-0.2093589473396559, 0.6708203932499368]",106,126
anthony fauci,"[-0.2093589473396559, 0.9325048082403137]",107,127
anthony fauci,"[-0.20833333333333326, 0.8454889030309709]",108,128
anthony fauci,"[-0.2053446293225226, 0.7640778945249851]",109,129
anthony fauci,"[-0.20833333333333337, 0.7640778945249849]",110,130
anthony fauci,"[-0.2083333333333333, 0.7119906551839759]",111,131
anthony fauci,"[-0.24845199749997657, 0.7119906551839758]",112,132
anthony fauci,"[-0.219230091500825, 0.6090943466506019]",113,133
anthony fauci,"[-0.25877458475338283, 0.609094346650602]",114,134
bernie sanders,"[0.5443310539518176, 0.5423261445466405]",3,23
bernie sanders,"[0.5443310539518176, 0.5423261445466406]",4,24
bernie sanders,"[0.5443310539518176, 0.6859943405700353]",5,25
bernie sanders,"[0.5917813771642473, 0.6859943405700353]",6,26
bernie sanders,"[0.5917813771642473, 0.8892972917998878]",7,27
bernie sanders,"[-0.08084520834544433, 0.6859943405700353]",57,77
bernie sanders,"[-0.08084520834544433, 0.6859943405700352]",58,78
bernie sanders,"[-0.08084520834544433, 0.6859943405700354]",59,79
bernie sanders,"[-0.08084520834544434, 0.6859943405700354]",60,80
