none.none.none,"[0.21913794761734962, 0.509084761037356]",47,97
none.none.none,"[0.21984908662724045, 0.5314272982384376]",48,98
none.none.none,"[0.2277725030727808, 0.5581839574908037]",49,99
none.none.none,"[0.24149692644348825, 0.5685150576477455]",50,100
none.none.none,"[0.2654164232101035, 0.5693018832024741]",51,101
none.none.none,"[0.27706066150736086, 0.5795252242199788]",52,102
none.none.none,"[0.22052851063902534, 0.5240169219390957]",53,103
none.none.none,"[0.20522191716895022, 0.5457117444495482]",54,104
none.none.none,"[0.2187743480852593, 0.521474151381075]",55,105
none.none.none,"[0.2059908036578614, 0.5256113677013483]",56,106
none.none.none,"[0.2103688336814911, 0.5288418675641627]",57,107
none.none.none,"[0.20098894810700832, 0.5309430557110073]",58,108
none.none.none,"[0.18258986166063024, 0.5293492938952649]",60,110
none.none.none,"[0.19588486865527402, 0.5184878200311019]",61,111
none.none.none,"[0.1633197861580837, 0.5586196229010502]",62,112
none.none.none,"[0.21931788965742713, 0.5265931985626949]",63,113
none.none.none,"[0.24760595097536617, 0.5064508526466569]",64,114
none.none.none,"[0.35138716210894677, 0.5270067544795336]",69,119
none.none.none,"[0.3276300541480782, 0.5046202515974021]",71,121
none.none.none,"[0.27792204100655266, 0.5291389192975852]",72,122
none.none.none,"[0.29698264627372034, 0.526759679634088]",73,123
none.none.none,"[0.29618202176174424, 0.5259585880855773]",74,124
none.donald trump.americans,"[-0.0902893898143269, 0.5409272250841601]",67,117
none.donald trump.americans,"[-0.0902893898143269, 0.5409272250841604]",68,118
none.donald trump.americans,"[-0.0902893898143269, 0.5409272250841601]",69,119
none.donald trump.americans,"[-0.0902893898143269, 0.5813183589761799]",70,120
none.donald trump.americans,"[-0.0812097106151258, 0.5813183589761799]",71,121
none.donald trump.americans,"[-0.08120971061512579, 0.5813183589761799]",72,122
none.donald trump.americans,"[-0.09480909262799542, 0.5813183589761799]",73,123
none.donald trump.americans,"[-0.0948090926279954, 0.53001133387031]",101,151
none.donald trump.americans,"[-0.08359497709591986, 0.53001133387031]",102,152
none.donald trump.americans,"[-0.08359497709591986, 0.53001133387031]",103,153
none.donald trump.americans,"[-0.08359497709591986, 0.53001133387031]",104,154
none.donald trump.americans,"[-0.08359497709591986, 0.5850179393017046]",105,155
none.donald trump.americans,"[-0.07152557077144268, 0.6546536707079772]",106,156
none.donald trump.americans,"[-0.0582222509739582, 0.6546536707079772]",107,157
none.donald trump.americans,"[-0.0582222509739582, 0.6546536707079771]",108,158
none.donald trump.americans,"[-0.0582222509739582, 0.6546536707079772]",109,159
none.donald trump.americans,"[-0.049870872317158046, 0.5649326828660317]",110,160
none.donald trump.americans,"[-0.036860489038724284, 0.5649326828660318]",111,161
none.donald trump.americans,"[-0.03686048903872428, 0.5649326828660317]",112,162
none.donald trump.americans,"[-0.02977456670877069, 0.6995439243733443]",113,163
none.donald trump.americans,"[-0.02977456670877069, 0.6995439243733443]",114,164
lebron james.none.none,"[-0.03462716805322219, 0.6995439243733446]",59,109
lebron james.none.none,"[-0.02977456670877068, 0.6995439243733446]",60,110
barack obama.donald trump.none,"[0.565194165260439, -0.03766217885773547]",24,74
barack obama.donald trump.none,"[0.565194165260439, -0.037662178857735464]",25,75
barack obama.donald trump.none,"[0.6997023176561108, -0.030414953233623684]",26,76
barack obama.donald trump.none,"[0.6997023176561108, -0.030414953233623677]",27,77
barack obama.donald trump.none,"[0.6997023176561108, -0.030414953233623684]",28,78
barack obama.donald trump.none,"[1.0, -0.021276595744680854]",29,79
barack obama.donald trump.none,"[1.0, -0.021276595744680854]",30,80
barack obama.donald trump.none,"[0.6997023176561111, -0.03041495323362368]",31,81
barack obama.donald trump.none,"[0.699702317656111, -0.021276595744680847]",32,82
hillary clinton.donald trump.none,"[0.59336610396393, -0.04665319102434911]",0,50
hillary clinton.donald trump.none,"[0.59336610396393, -0.04665319102434913]",1,51
hillary clinton.donald trump.none,"[0.5933661039639299, -0.04665319102434913]",2,52
hillary clinton.donald trump.none,"[0.5933661039639299, -0.04665319102434913]",3,53
hillary clinton.donald trump.none,"[0.5933661039639299, -0.04665319102434913]",4,54
hillary clinton.donald trump.none,"[0.5933661039639299, -0.04665319102434913]",5,55
hillary clinton.donald trump.none,"[0.6232169867939154, -0.04153467689417906]",6,56
hillary clinton.donald trump.none,"[0.6232169867939154, -0.04153467689417907]",7,57
hillary clinton.donald trump.none,"[0.6232169867939154, -0.04153467689417906]",8,58
hillary clinton.donald trump.none,"[0.6232169867939154, -0.04153467689417907]",9,59
hillary clinton.donald trump.none,"[0.6232169867939154, -0.04153467689417906]",10,60
hillary clinton.donald trump.none,"[0.6581360260965462, -0.03615129597307988]",11,61
hillary clinton.donald trump.none,"[0.6581360260965462, -0.03615129597307987]",12,62
hillary clinton.donald trump.none,"[0.6581360260965461, -0.03615129597307988]",13,63
hillary clinton.donald trump.none,"[0.6581360260965462, -0.03615129597307987]",14,64
hillary clinton.donald trump.none,"[0.6581360260965462, -0.03615129597307988]",15,65
hillary clinton.donald trump.none,"[0.6581360260965462, -0.03615129597307987]",16,66
hillary clinton.donald trump.none,"[0.6581360260965461, nan]",17,67
none.north korea.united states,"[-0.06521739130434781, 0.6444444444444445]",0,50
none.north korea.united states,"[-0.06521739130434781, 0.6444444444444445]",1,51
none.north korea.united states,"[-0.06521739130434781, 0.6444444444444445]",2,52
none.north korea.united states,"[-0.06521739130434781, 0.6444444444444445]",3,53
none.north korea.united states,"[-0.06521739130434781, 0.6444444444444445]",4,54
