joe biden,"[0.4875499133758378, 0.5676462121975466]",42,105
ted cruz,"[0.48369645869175426, 0.5087701402190787]",1,64
ted cruz,"[0.3152944014644467, 0.5611868898561091]",2,65
ted cruz,"[0.3380845228332149, 0.5968734335574826]",3,66
ted cruz,"[0.43384819630346, 0.7562010610563363]",4,67
ted cruz,"[0.6815744159238459, nan]",5,68
vladimir putin,"[0.38424725247655517, 0.5676462121975466]",70,133
pope francis,"[0.5678066322126738, -0.029361010975735173]",76,139
pope francis,"[0.567806632212674, -0.029361010975735173]",77,140
pope francis,"[0.567806632212674, -0.029361010975735173]",78,141
pope francis,"[0.567806632212674, -0.029361010975735173]",79,142
pope francis,"[0.5678066322126739, -0.029361010975735173]",80,143
pope francis,"[0.567806632212674, -0.029361010975735173]",81,144
pope francis,"[0.6952217871538068, -0.041873149007826946]",82,145
pope francis,"[0.6952217871538068, -0.04877323473996475]",83,146
pope francis,"[0.8096638534327412, -0.04187314900782692]",84,147
pope francis,"[0.809663853432741, -0.04187314900782694]",85,148
pope francis,"[0.8096638534327412, -0.04187314900782693]",86,149
pope francis,"[0.809663853432741, -0.041873149007826925]",87,150
pope francis,"[0.809663853432741, -0.041873149007826925]",88,151
pope francis,"[0.8096638534327413, -0.04187314900782692]",89,152
pope francis,"[0.8096638534327415, -0.04187314900782692]",90,153
pope francis,"[0.6952217871538067, -0.04187314900782691]",91,154
pope francis,"[0.6952217871538067, -0.04877323473996471]",92,155
pope francis,"[0.5526973687772914, -0.06024752331287779]",93,156
pope francis,"[0.5526973687772914, -0.06024752331287779]",94,157
pope francis,"[0.5526973687772913, -0.06024752331287779]",95,158
hillary clinton,"[0.5706763621772531, -0.03313110699774545]",19,82
lionel messi,"[0.5751710255077594, -0.051353001876110055]",16,79
lionel messi,"[0.5751710255077593, -0.051353001876110055]",17,80
lionel messi,"[0.5086736781266179, -0.050397246469636045]",20,83
lionel messi,"[0.5086736781266179, -0.0470152448139537]",21,84
lionel messi,"[0.5266951555551328, -0.047015244813953694]",22,85
lionel messi,"[0.5266951555551328, -0.047015244813953694]",23,86
lionel messi,"[0.5266951555551328, -0.047015244813953694]",24,87
lionel messi,"[0.5266951555551328, -0.043543856234035325]",25,88
lionel messi,"[0.5468445895202951, -0.043543856234035325]",26,89
lionel messi,"[0.546844589520295, -0.03996005990017469]",27,90
lionel messi,"[0.5695588643007564, -0.03996005990017469]",28,91
lionel messi,"[0.5695588643007563, -0.03996005990017467]",29,92
lionel messi,"[0.5695588643007564, -0.03996005990017469]",30,93
lionel messi,"[0.5695588643007564, -0.03623491296347382]",31,94
lionel messi,"[0.5954140647284208, -0.03623491296347382]",32,95
lionel messi,"[0.5954140647284207, -0.032331040305678196]",33,96
lionel messi,"[0.6251880471653611, -0.03233104030567819]",34,97
lionel messi,"[0.6251880471653612, -0.032331040305678196]",35,98
lionel messi,"[0.6251880471653611, -0.03233104030567819]",36,99
lionel messi,"[0.6251880471653611, -0.028198677174683842]",37,100
lionel messi,"[0.6599612544537178, -0.028198677174683842]",38,101
lionel messi,"[0.6599612544537177, -0.02819867717468385]",39,102
lionel messi,"[0.6599612544537178, -0.028198677174683842]",40,103
lionel messi,"[0.6599612544537177, -0.0237691344270764]",41,104
lionel messi,"[0.7012868733182758, -0.0237691344270764]",42,105
lionel messi,"[0.7012868733182758, -0.023769134427076403]",43,106
lionel messi,"[0.7012868733182758, -0.023769134427076403]",44,107
lionel messi,"[0.7012868733182757, -0.023769134427076403]",45,108
lionel messi,"[0.6599612544537176, -0.028198677174683825]",46,109
lionel messi,"[0.6599612544537176, -0.02819867717468383]",47,110
lionel messi,"[0.6599612544537176, -0.02819867717468383]",48,111
lionel messi,"[0.6599612544537174, -0.02819867717468383]",49,112
lionel messi,"[0.6599612544537176, -0.02819867717468383]",50,113
lionel messi,"[0.6599612544537176, -0.02819867717468383]",51,114
lionel messi,"[0.625188047165361, -0.03233104030567819]",52,115
lionel messi,"[0.625188047165361, -0.027602622373694145]",53,116
nigel farage,"[0.854712950609928, -0.03907789454464594]",0,63
nigel farage,"[0.8479995514838876, -0.03907789454464594]",1,64
nigel farage,"[0.8479995514838876, -0.041313766582544216]",2,65
nigel farage,"[0.8479995514838876, -0.041313766582544216]",3,66
nigel farage,"[0.8479995514838876, -0.0413137665825442]",4,67
nigel farage,"[0.8479995514838876, -0.041313766582544216]",5,68
nigel farage,"[0.8479995514838876, -0.0413137665825442]",6,69
nigel farage,"[0.8479995514838876, -0.0413137665825442]",7,70
nigel farage,"[0.8479995514838876, -0.0413137665825442]",8,71
nigel farage,"[0.8479995514838876, -0.0413137665825442]",9,72
nigel farage,"[0.8479995514838876, -0.0413137665825442]",10,73
nigel farage,"[0.8416651508268893, nan]",11,74
theresa may,"[-0.09378291909447037, 0.5112992915901318]",0,63
theresa may,"[-0.09378291909447037, 0.5112992915901318]",1,64
theresa may,"[-0.09378291909447037, 0.5112992915901318]",2,65
theresa may,"[-0.09378291909447037, 0.5112992915901317]",3,66
theresa may,"[-0.09868222273030511, 0.5005278357106802]",4,67
theresa may,"[-0.09868222273030511, 0.50052783571068]",5,68
