joe biden,"[0.48775324274314336, 0.5678066322126745]",41,105
bernie sanders,"[0.5679618342470646, -0.028871523671830893]",77,141
bernie sanders,"[0.5679618342470646, -0.028871523671830886]",78,142
bernie sanders,"[0.5679618342470646, -0.028871523671830893]",79,143
bernie sanders,"[0.5679618342470646, -0.028871523671830886]",80,144
bernie sanders,"[0.5679618342470646, -0.028871523671830886]",81,145
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",82,146
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",83,147
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",84,148
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",85,149
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",86,150
bernie sanders,"[0.7013811259728673, -0.02337622911060924]",87,151
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",88,152
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",89,153
bernie sanders,"[0.7013811259728672, -0.02337622911060923]",90,154
bernie sanders,"[0.7013811259728673, -0.02337622911060924]",91,155
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",92,156
bernie sanders,"[0.7013811259728672, -0.02337622911060924]",93,157
bernie sanders,"[0.7013811259728672, -0.02337622911060923]",94,158
bernie sanders,"[0.7013811259728673, -0.023376229110609242]",95,159
bernie sanders,"[0.7013811259728672, -0.023376229110609235]",96,160
bernie sanders,"[0.7013811259728672, -0.023376229110609235]",97,161
bernie sanders,"[0.7013811259728672, -0.023376229110609232]",98,162
bernie sanders,"[0.7013811259728672, -0.023376229110609242]",99,163
bernie sanders,"[0.7013811259728672, -0.023376229110609235]",100,164
bernie sanders,"[0.7013811259728672, -0.023376229110609235]",101,165
bernie sanders,"[0.7013811259728672, -0.023376229110609232]",102,166
bernie sanders,"[0.7013811259728672, -0.023376229110609242]",103,167
bernie sanders,"[0.7013811259728672, -0.023376229110609235]",104,168
greg abbott,"[-0.031133467586669867, 0.7533909341871718]",69,133
greg abbott,"[-0.031133467586669874, 0.7533909341871718]",70,134
greg abbott,"[-0.031133467586669867, 0.7533909341871717]",71,135
greg abbott,"[-0.031133467586669867, 0.7533909341871715]",72,136
greg abbott,"[-0.04438880151427719, 0.5145796109827125]",73,137
greg abbott,"[-0.05022019609518254, 0.5145796109827125]",74,138
greg abbott,"[-0.044388801514277175, 0.5145796109827124]",75,139
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",76,140
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",77,141
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",78,142
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",79,143
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",80,144
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",81,145
greg abbott,"[-0.04438880151427716, 0.5145796109827127]",82,146
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",83,147
greg abbott,"[-0.04438880151427716, 0.5145796109827125]",84,148
greg abbott,"[-0.04438880151427716, 0.5145796109827125]",85,149
greg abbott,"[-0.04438880151427716, 0.5145796109827127]",86,150
greg abbott,"[-0.04438880151427716, 0.5145796109827125]",87,151
greg abbott,"[-0.04438880151427716, 0.5145796109827125]",88,152
greg abbott,"[-0.04438880151427717, 0.5145796109827125]",89,153
greg abbott,"[-0.05022019609518255, 0.5145796109827128]",90,154
apple,"[-0.033068016457162265, 0.5678066322126739]",61,125
apple,"[-0.02839809171235326, 0.5678066322126738]",62,126
mike pompeo,"[-0.028398091712353243, 0.5678066322126745]",3,67
mike pompeo,"[-0.028398091712353246, 0.5678066322126744]",4,68
mike pompeo,"[-0.028398091712353246, 0.5678066322126744]",5,69
mike pompeo,"[-0.028398091712353246, 0.5678066322126744]",6,70
mike pompeo,"[-0.028398091712353246, 0.5678066322126742]",7,71
mike pompeo,"[-0.02839809171235324, 0.5678066322126742]",8,72
mike pompeo,"[-0.028398091712353246, 0.5678066322126744]",9,73
mike pompeo,"[-0.02839809171235324, 0.5678066322126742]",10,74
scott morrison,"[1.0, nan]",5,69
scott morrison,"[1.0, -0.01639344262295082]",6,70
scott morrison,"[1.0, -0.01639344262295082]",7,71
scott morrison,"[1.0, -0.016393442622950817]",8,72
scott morrison,"[1.0, -0.016393442622950814]",9,73
scott morrison,"[1.0, -0.01639344262295081]",10,74
scott morrison,"[1.0, -0.01639344262295081]",11,75
scott morrison,"[1.0, -0.01639344262295081]",12,76
scott morrison,"[1.0, -0.01639344262295081]",13,77
scott morrison,"[1.0, -0.016393442622950807]",14,78
scott morrison,"[1.0, -0.016393442622950803]",15,79
scott morrison,"[1.0, -0.016393442622950803]",16,80
scott morrison,"[1.0, -0.016393442622950803]",17,81
scott morrison,"[1.0, -0.0163934426229508]",18,82
scott morrison,"[1.0, -0.016393442622950796]",19,83
scott morrison,"[1.0, -0.016393442622950796]",20,84
scott morrison,"[1.0, -0.016393442622950796]",21,85
scott morrison,"[1.0, -0.016393442622950796]",22,86
scott morrison,"[1.0, -0.016393442622950796]",23,87
scott morrison,"[1.0, -0.016393442622950796]",24,88
scott morrison,"[1.0, -0.016393442622950796]",25,89
scott morrison,"[1.0, -0.016393442622950796]",26,90
scott morrison,"[1.0, -0.016393442622950793]",27,91
scott morrison,"[1.0, -0.01639344262295079]",28,92
scott morrison,"[1.0, -0.01639344262295079]",29,93
scott morrison,"[1.0, -0.01639344262295079]",30,94
scott morrison,"[1.0, -0.01639344262295079]",31,95
scott morrison,"[1.0, -0.01639344262295079]",32,96
scott morrison,"[1.0, -0.01639344262295079]",33,97
scott morrison,"[1.0, -0.01639344262295079]",34,98
scott morrison,"[1.0, -0.01639344262295079]",35,99
scott morrison,"[1.0, -0.016393442622950796]",36,100
scott morrison,"[1.0, -0.016393442622950796]",37,101
scott morrison,"[1.0, -0.01639344262295079]",38,102
scott morrison,"[1.0, -0.01639344262295079]",39,103
scott morrison,"[1.0, -0.016393442622950796]",40,104
andy murray,"[0.6640277617330637, -0.03972594448314323]",21,85
andy murray,"[0.6640277617330637, -0.03972594448314323]",22,86
andy murray,"[0.6640277617330637, -0.03972594448314323]",23,87
andy murray,"[0.6640277617330637, -0.03972594448314323]",24,88
andy murray,"[0.6640277617330637, -0.03972594448314323]",25,89
andy murray,"[0.6640277617330637, -0.03972594448314323]",26,90
andy murray,"[0.6640277617330637, -0.03581850185085398]",27,91
andy murray,"[0.7044699536763466, -0.03581850185085398]",28,92
andy murray,"[0.7044699536763467, -0.03581850185085397]",29,93
andy murray,"[0.7044699536763467, -0.03581850185085398]",30,94
andy murray,"[0.7044699536763467, -0.03581850185085398]",31,95
andy murray,"[0.7044699536763467, -0.03581850185085398]",32,96
andy murray,"[0.7044699536763468, -0.03362413195695435]",33,97
james mattis,"[0.7013811259728672, -0.023376229110609232]",43,107
james mattis,"[0.5679618342470645, -0.02337622911060923]",44,108
james mattis,"[0.5679618342470646, -0.028871523671830917]",45,109
james mattis,"[0.5679618342470645, -0.02887152367183091]",46,110
james mattis,"[0.5679618342470645, -0.028871523671830917]",47,111
james mattis,"[0.5679618342470645, -0.02887152367183091]",48,112
james mattis,"[0.5679618342470646, nan]",49,113
serena williams,"[-0.03306801645716227, 0.5678066322126739]",41,105
serena williams,"[-0.028398091712353253, 0.5678066322126739]",42,106
serena williams,"[-0.028398091712353253, 0.7012868733182761]",43,107
serena williams,"[-0.022996102490913686, 0.701286873318276]",44,108
serena williams,"[-0.022996102490913686, 0.701286873318276]",45,109
serena williams,"[-0.022996102490913686, 0.701286873318276]",46,110
serena williams,"[-0.022996102490913686, 0.701286873318276]",47,111
serena williams,"[-0.022996102490913686, 0.701286873318276]",48,112
serena williams,"[-0.022996102490913693, 0.701286873318276]",49,113
serena williams,"[-0.022996102490913693, 0.701286873318276]",50,114
serena williams,"[-0.022996102490913693, 0.701286873318276]",51,115
serena williams,"[-0.022996102490913693, 0.7012868733182759]",52,116
serena williams,"[-0.022996102490913693, 0.701286873318276]",53,117
serena williams,"[-0.022996102490913693, 0.701286873318276]",54,118
serena williams,"[-0.022996102490913693, 0.701286873318276]",55,119
serena williams,"[-0.022996102490913693, 0.701286873318276]",56,120
serena williams,"[-0.022996102490913693, 0.701286873318276]",57,121
serena williams,"[-0.022996102490913693, 0.701286873318276]",58,122
serena williams,"[-0.022996102490913693, 0.701286873318276]",59,123
serena williams,"[-0.022996102490913693, 0.701286873318276]",60,124
serena williams,"[-0.03278688524590163, 0.701286873318276]",61,125
novak djokovic,"[0.5679618342470649, nan]",49,113
novak djokovic,"[0.5679618342470649, -0.028871523671830903]",50,114
novak djokovic,"[0.5679618342470649, -0.0288715236718309]",51,115
novak djokovic,"[0.5679618342470649, -0.02887152367183091]",52,116
novak djokovic,"[0.5679618342470649, -0.028871523671830913]",53,117
novak djokovic,"[0.5679618342470648, -0.02887152367183091]",54,118
novak djokovic,"[0.5679618342470648, -0.0288715236718309]",55,119
novak djokovic,"[0.5679618342470648, -0.028871523671830913]",56,120
novak djokovic,"[0.7013811259728673, -0.023376229110609232]",68,132
novak djokovic,"[0.7013811259728673, -0.023376229110609232]",69,133
novak djokovic,"[0.7013811259728673, -0.023376229110609232]",70,134
novak djokovic,"[0.7013811259728673, -0.023376229110609235]",71,135
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",72,136
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",73,137
novak djokovic,"[0.7013811259728672, -0.02337622911060923]",74,138
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",75,139
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",76,140
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",77,141
novak djokovic,"[0.7013811259728672, -0.02337622911060923]",78,142
novak djokovic,"[0.7013811259728673, -0.02337622911060924]",79,143
novak djokovic,"[0.7013811259728671, -0.02337622911060924]",80,144
novak djokovic,"[0.7013811259728671, -0.02337622911060924]",81,145
novak djokovic,"[0.7013811259728671, -0.023376229110609232]",82,146
novak djokovic,"[0.7013811259728672, -0.02337622911060924]",83,147
novak djokovic,"[0.7013811259728671, -0.02337622911060924]",84,148
novak djokovic,"[0.7013811259728671, -0.02337622911060924]",85,149
novak djokovic,"[0.7013811259728671, -0.023376229110609232]",86,150
novak djokovic,"[0.7013811259728672, -0.023376229110609242]",87,151
novak djokovic,"[0.7013811259728672, -0.023376229110609235]",88,152
novak djokovic,"[0.7013811259728672, -0.023376229110609235]",89,153
novak djokovic,"[0.7013811259728672, -0.023376229110609232]",90,154
novak djokovic,"[0.5679618342470647, -0.02337622911060924]",91,155
novak djokovic,"[0.5679618342470646, -0.028871523671830913]",92,156
novak djokovic,"[0.5679618342470647, -0.028871523671830917]",93,157
novak djokovic,"[0.5679618342470646, -0.02887152367183091]",94,158
novak djokovic,"[0.5679618342470647, -0.028871523671830917]",95,159
novak djokovic,"[0.5679618342470646, -0.02887152367183091]",96,160
novak djokovic,"[0.5679618342470646, -0.02887152367183091]",97,161
novak djokovic,"[0.5679618342470646, -0.028871523671830907]",98,162
novak djokovic,"[0.5679618342470646, -0.028871523671830907]",99,163
novak djokovic,"[0.5679618342470646, -0.0288715236718309]",100,164
novak djokovic,"[0.5679618342470646, -0.0288715236718309]",101,165
novak djokovic,"[0.5679618342470646, -0.028871523671830893]",102,166
novak djokovic,"[0.5679618342470646, -0.028871523671830893]",103,167
novak djokovic,"[0.5679618342470646, -0.028871523671830886]",104,168
tiger woods,"[0.5149100975656151, -0.0451385623669046]",50,114
tiger woods,"[0.5149100975656151, -0.03870564998580917]",51,115
tiger woods,"[1.0, -0.01639344262295079]",56,120
tiger woods,"[1.0, -0.01639344262295079]",57,121
tiger woods,"[1.0, -0.01639344262295079]",58,122
tiger woods,"[1.0, -0.01639344262295079]",59,123
tiger woods,"[1.0, -0.01639344262295079]",60,124
tiger woods,"[1.0, -0.01639344262295079]",61,125
tiger woods,"[1.0, -0.01639344262295079]",62,126
tiger woods,"[1.0, -0.01639344262295079]",63,127
tiger woods,"[1.0, -0.01639344262295079]",64,128
tiger woods,"[1.0, -0.01639344262295079]",65,129
tiger woods,"[1.0, -0.01639344262295079]",66,130
tiger woods,"[1.0, -0.01639344262295079]",67,131
tiger woods,"[1.0, -0.01639344262295079]",68,132
tiger woods,"[1.0, -0.01639344262295079]",69,133
tiger woods,"[1.0, -0.01639344262295079]",70,134
tiger woods,"[1.0, nan]",71,135
john kelly,"[0.7013811259728672, -0.02337622911060922]",39,103
john kelly,"[0.7013811259728672, -0.02337622911060921]",40,104
john kelly,"[0.7013811259728673, -0.023376229110609218]",41,105
john kelly,"[0.7013811259728672, -0.02337622911060922]",42,106
john kelly,"[0.7013811259728672, -0.02337622911060922]",43,107
john kelly,"[0.7013811259728673, -0.02337622911060921]",44,108
john kelly,"[0.7013811259728673, -0.023376229110609218]",45,109
john kelly,"[0.7013811259728672, -0.02337622911060922]",46,110
john kelly,"[0.7013811259728672, -0.02337622911060922]",47,111
john kelly,"[0.7013811259728673, -0.02337622911060921]",48,112
john kelly,"[0.7013811259728673, nan]",49,113
twitter,"[-0.022996102490913693, 0.7012868733182765]",92,156
twitter,"[-0.022996102490913693, 0.7012868733182765]",93,157
twitter,"[-0.022996102490913693, 0.7012868733182764]",94,158
twitter,"[-0.022996102490913693, 0.7012868733182764]",95,159
twitter,"[-0.022996102490913693, 0.7012868733182763]",96,160
twitter,"[-0.022996102490913696, 0.7012868733182763]",97,161
twitter,"[-0.022996102490913696, 0.7012868733182762]",98,162
twitter,"[-0.022996102490913696, 0.7012868733182763]",99,163
twitter,"[-0.022996102490913693, 0.7012868733182762]",100,164
twitter,"[-0.022996102490913693, 0.701286873318276]",101,165
twitter,"[-0.022996102490913693, 0.7012868733182761]",102,166
twitter,"[-0.022996102490913693, 0.7012868733182762]",103,167
twitter,"[-0.02299610249091369, 0.7012868733182761]",104,168
tara reade,"[0.9804633828393596, 0.9999999999999999]",41,105
tara reade,"[0.9623872268542675, 0.18061133507155225]",42,106
tara reade,"[0.9623872268542675, 0.17469122462117806]",43,107
tara reade,"[0.9623872268542676, 0.1746912246211781]",44,108
tara reade,"[0.9623872268542679, 0.1746912246211781]",45,109
tara reade,"[0.9623872268542679, 0.1746912246211781]",46,110
tara reade,"[0.962387226854268, 0.17469122462117812]",47,111
tara reade,"[0.9456230940777257, 0.1746912246211782]",48,112
tara reade,"[0.9456230940777258, 0.16908718959319263]",49,113
tara reade,"[0.9456230940777258, 0.1690871895931926]",50,114
tara reade,"[0.9456230940777258, 0.1690871895931926]",51,115
tara reade,"[0.9456230940777259, 0.1690871895931926]",52,116
tara reade,"[0.9456230940777259, 0.1690871895931926]",53,117
tara reade,"[0.945623094077726, 0.16908718959319258]",54,118
tara reade,"[0.945623094077726, 0.1690871895931926]",55,119
tara reade,"[0.9456230940777262, 0.1690871895931926]",56,120
tara reade,"[0.9456230940777263, 0.1690871895931926]",57,121
tara reade,"[0.9456230940777263, 0.16908718959319258]",58,122
tara reade,"[0.9456230940777263, 0.16908718959319263]",59,123
tara reade,"[0.9456230940777263, 0.1690871895931926]",60,124
tara reade,"[0.9456230940777263, 0.1690871895931926]",61,125
tara reade,"[0.9456230940777263, 0.16908718959319258]",62,126
tara reade,"[0.9456230940777264, 0.16908718959319258]",63,127
tara reade,"[0.9456230940777263, 0.16908718959319255]",64,128
tara reade,"[0.9456230940777263, 0.16908718959319255]",65,129
tara reade,"[0.9456230940777263, 0.16908718959319255]",66,130
tara reade,"[0.9456230940777264, 0.16908718959319258]",67,131
tara reade,"[0.9456230940777263, 0.16908718959319255]",68,132
tara reade,"[0.9456230940777263, 0.16908718959319255]",69,133
tara reade,"[0.9456230940777263, 0.16908718959319255]",70,134
tara reade,"[0.9456230940777264, 0.1690871895931926]",71,135
tara reade,"[0.8849245470490488, 0.16908718959319258]",72,136
tara reade,"[0.8849245470490488, 0.153390328277766]",73,137
tara reade,"[0.8849245470490488, 0.153390328277766]",74,138
tara reade,"[0.8849245470490488, 0.153390328277766]",75,139
tara reade,"[0.8849245470490488, 0.153390328277766]",76,140
tara reade,"[0.8849245470490488, 0.153390328277766]",77,141
tara reade,"[0.8849245470490488, 0.153390328277766]",78,142
tara reade,"[0.8849245470490488, 0.15339032827776602]",79,143
tara reade,"[0.8849245470490488, 0.15339032827776602]",80,144
tara reade,"[0.8849245470490488, 0.15339032827776602]",81,145
tara reade,"[0.8849245470490488, 0.15339032827776602]",82,146
tara reade,"[0.8849245470490485, 0.15339032827776605]",83,147
tara reade,"[0.8849245470490488, 0.15339032827776602]",84,148
tara reade,"[0.8849245470490488, 0.15339032827776602]",85,149
tara reade,"[0.8849245470490488, 0.15339032827776597]",86,150
tara reade,"[0.8849245470490485, 0.15339032827776602]",87,151
tara reade,"[0.8849245470490488, 0.153390328277766]",88,152
tara reade,"[0.8849245470490488, 0.153390328277766]",89,153
tara reade,"[0.8849245470490488, 0.15339032827776594]",90,154
tara reade,"[0.8849245470490485, 0.15339032827776602]",91,155
tara reade,"[0.8849245470490488, 0.153390328277766]",92,156
tara reade,"[0.8849245470490488, 0.153390328277766]",93,157
tara reade,"[0.8849245470490488, 0.15339032827776594]",94,158
tara reade,"[0.8849245470490485, 0.15339032827776602]",95,159
tara reade,"[0.8849245470490488, 0.153390328277766]",96,160
tara reade,"[0.8849245470490488, 0.15339032827776602]",97,161
tara reade,"[0.8849245470490488, 0.15339032827776594]",98,162
tara reade,"[0.8849245470490485, 0.15339032827776602]",99,163
tara reade,"[0.8849245470490488, 0.153390328277766]",100,164
tara reade,"[0.8849245470490488, 0.15339032827776602]",101,165
tara reade,"[0.8849245470490488, 0.15339032827776594]",102,166
tara reade,"[0.8981991909373432, nan]",103,167
nikki haley,"[-0.022996102490913693, 0.7012868733182757]",40,104
nikki haley,"[-0.022996102490913696, 0.7012868733182757]",41,105
nikki haley,"[-0.032786885245901634, 0.7012868733182755]",42,106
cory booker,"[0.5679618342470647, -0.023376229110609208]",11,75
cory booker,"[0.5679618342470647, -0.028871523671830896]",12,76
cory booker,"[0.5679618342470647, -0.0288715236718309]",13,77
cory booker,"[0.7013811259728678, -0.02337622911060921]",14,78
cory booker,"[0.7013811259728677, -0.02337622911060921]",15,79
god,"[-0.028398091712353232, 0.5678066322126745]",69,133
god,"[-0.022996102490913696, 0.7012868733182764]",70,134
god,"[-0.022996102490913696, 0.7012868733182763]",71,135
god,"[-0.022996102490913696, 0.7012868733182763]",72,136
god,"[-0.022996102490913696, 0.7012868733182762]",73,137
god,"[-0.022996102490913696, 0.7012868733182763]",74,138
god,"[-0.016129032258064512, 1.0]",75,139
god,"[-0.016129032258064512, 1.0]",76,140
god,"[-0.016129032258064512, 1.0]",77,141
god,"[-0.016129032258064512, 1.0]",78,142
god,"[-0.016129032258064512, 1.0]",79,143
god,"[-0.016129032258064512, 1.0]",80,144
god,"[-0.016129032258064512, 1.0]",81,145
god,"[-0.016129032258064512, 1.0]",82,146
god,"[-0.016129032258064512, 1.0]",83,147
god,"[-0.016129032258064512, 1.0]",84,148
god,"[-0.016129032258064512, 1.0]",85,149
god,"[-0.016129032258064512, 1.0]",86,150
god,"[-0.016129032258064516, 1.0]",87,151
god,"[-0.016129032258064516, 1.0]",88,152
god,"[-0.016129032258064516, 1.0]",89,153
god,"[-0.016129032258064516, 1.0]",90,154
god,"[-0.016129032258064516, 1.0]",91,155
god,"[-0.016129032258064516, 1.0]",92,156
god,"[-0.016129032258064516, 1.0]",93,157
god,"[-0.016129032258064516, 0.9999999999999998]",94,158
god,"[-0.016129032258064516, 1.0]",95,159
god,"[-0.016129032258064516, 1.0]",96,160
god,"[-0.016129032258064516, 1.0]",97,161
god,"[-0.016129032258064516, 0.9999999999999998]",98,162
god,"[-0.02299610249091369, 1.0]",99,163
god,"[-0.022996102490913686, 0.701286873318276]",100,164
god,"[-0.022996102490913686, 0.701286873318276]",101,165
god,"[-0.028398091712353243, 0.7012868733182759]",102,166
god,"[-0.028398091712353243, 0.5678066322126739]",103,167
god,"[-0.028398091712353246, 0.567806632212674]",104,168
jair bolsonaro,"[0.7013811259728672, -0.01639344262295079]",77,141
harry kane,"[0.5679618342470646, -0.028871523671830886]",33,97
harry kane,"[0.5679618342470646, -0.028871523671830886]",34,98
harry kane,"[0.5679618342470646, -0.028871523671830872]",35,99
harry kane,"[0.5679618342470647, -0.028871523671830886]",36,100
harry kane,"[0.5679618342470647, -0.028871523671830886]",37,101
harry kane,"[0.5679618342470647, -0.028871523671830886]",38,102
harry kane,"[0.5679618342470647, -0.028871523671830872]",39,103
harry kane,"[0.5679618342470646, -0.028871523671830886]",40,104
harry kane,"[0.5679618342470646, -0.028871523671830886]",41,105
harry kane,"[0.5679618342470646, -0.028871523671830886]",42,106
harry kane,"[0.5679618342470646, -0.02337622911060923]",43,107
harry kane,"[0.7013811259728672, -0.023376229110609232]",44,108
harry kane,"[0.7013811259728672, -0.023376229110609232]",45,109
harry kane,"[0.7013811259728672, -0.02337622911060924]",46,110
harry kane,"[0.7013811259728672, -0.01639344262295079]",47,111
loretta lynch,"[-0.03203736821083829, 0.5444688079049814]",0,64
loretta lynch,"[-0.02839809171235326, 0.5678066322126739]",1,65
loretta lynch,"[-0.02839809171235326, 0.5678066322126738]",2,66
iran,"[-0.03306801645716227, 0.567806632212674]",17,81
iran,"[-0.028398091712353246, 0.567806632212674]",18,82
iran,"[-0.028398091712353246, 0.567806632212674]",19,83
iran,"[-0.04048881650894583, 0.567806632212674]",20,84
iran,"[-0.04048881650894582, 0.5678066322126739]",33,97
iran,"[-0.028398091712353253, 0.5678066322126737]",34,98
iran,"[-0.028398091712353246, 0.5678066322126739]",35,99
iran,"[-0.028398091712353253, 0.5678066322126739]",36,100
iran,"[-0.028398091712353253, 0.567806632212674]",37,101
iran,"[-0.028398091712353253, 0.5678066322126738]",38,102
william barr,"[-0.02299610249091369, 0.7012868733182767]",17,81
william barr,"[-0.031053504702226845, 0.7012868733182765]",18,82
george clooney,"[0.5679618342470644, -0.02887152367183088]",2,66
george clooney,"[0.5679618342470645, -0.02887152367183088]",3,67
george clooney,"[0.5679618342470645, -0.02887152367183088]",4,68
