none.none.none,"[0.030923616726444125, 0.5227310962499139]",55,89
none.none.none,"[0.06910276946656245, 0.5423366762455314]",56,90
none.none.none,"[0.10254340522862074, 0.5816406047271356]",57,91
none.none.none,"[0.10313156807219465, 0.6125849925669884]",58,92
none.none.none,"[0.14722165423854072, 0.6173815885964301]",59,93
none.none.none,"[0.1081543380069273, 0.6623094874774405]",60,94
none.none.none,"[0.13741544866463287, 0.6686185030192949]",61,95
none.none.none,"[0.13386495903884219, 0.720248495041514]",62,96
none.none.none,"[0.1890075013768804, 0.7052079084378838]",63,97
none.none.none,"[0.25696295602117314, 0.707270278073915]",64,98
none.none.none,"[0.31974035108738647, 0.6706841350416181]",65,99
none.none.none,"[0.42873868851116287, 0.6706841350416181]",66,100
none.none.none,"[0.4583195458475603, 0.674277572139157]",67,101
none.none.none,"[0.40608318999139037, 0.7439765972713446]",68,102
none.none.none,"[0.31241411273468744, 0.5330736614690056]",69,103
none.none.none,"[0.2712224887118815, 0.5573450473671262]",70,104
none.none.none,"[0.2655561698697703, 0.5188584711245356]",72,106
none.none.none,"[0.27150475875991303, 0.5185314321768486]",73,107
none.none.none,"[0.23364865455457182, 0.523577098411183]",74,108
none.none.none,"[0.2523345734373147, 0.5297508098745064]",75,109
none.none.none,"[0.2038943951664351, 0.568669133999304]",76,110
none.none.none,"[0.28798230388508606, 0.5535998165906202]",77,111
none.none.none,"[0.273737408260261, 0.5640498868142575]",78,112
none.none.none,"[0.46225376056337186, 0.5460063877102226]",79,113
none.none.none,"[0.37073473493911235, 0.5287754903657216]",80,114
none.none.none,"[0.4272152345455203, 0.5303800117869307]",81,115
none.none.none,"[0.4308420901518623, 0.5441146225494269]",82,116
none.none.none,"[0.47552938863663186, 0.577596086677769]",83,117
none.none.none,"[0.41377783107418326, 0.5581247713176324]",84,118
none.none.none,"[0.43409704227074825, 0.5807011814234174]",85,119
none.none.none,"[0.3895381726182678, 0.5364829990167687]",86,120
none.none.none,"[0.3832619746156818, 0.5463301410930572]",87,121
none.none.none,"[0.34237461384348883, 0.5241089882542695]",88,122
none.none.none,"[0.38198299620151177, 0.5363181892675998]",89,123
none.donald trump.none,"[0.5010042635483722, -0.12732254778734187]",24,58
none.donald trump.none,"[-0.09600012288023595, 0.6284911042710403]",65,99
none.donald trump.none,"[-0.07065417736802769, 0.6284911042710403]",66,100
none.donald trump.none,"[-0.07065417736802769, 0.6284911042710403]",67,101
none.donald trump.none,"[-0.07065417736802769, 0.6284911042710403]",68,102
none.donald trump.none,"[-0.07065417736802769, 0.6284911042710403]",69,103
none.donald trump.none,"[-0.07065417736802769, 0.6284911042710403]",70,104
none.donald trump.none,"[0.537479344101388, 0.5362482531950349]",83,117
none.donald trump.none,"[0.5374793441013881, 0.5362482531950349]",84,118
none.donald trump.none,"[0.5279563937667571, 0.5266455887508759]",85,119
none.donald trump.none,"[0.527956393766757, 0.5266455887508759]",86,120
none.donald trump.none,"[0.5279563937667571, 0.5266455887508759]",87,121
none.donald trump.none,"[0.5279563937667571, 0.5266455887508759]",88,122
none.donald trump.none,"[0.3972175136252055, 0.526645588750876]",89,123
none.donald trump.none,"[0.6082694973322572, -0.07784989441615228]",113,147
none.donald trump.hillary clinton,"[0.049970962814345106, 0.5436842565581361]",0,34
none.donald trump.hillary clinton,"[0.04997096281434511, 0.5436842565581361]",1,35
none.donald trump.hillary clinton,"[0.04997096281434511, 0.5436842565581361]",2,36
none.donald trump.hillary clinton,"[0.04997096281434511, 0.5436842565581361]",3,37
none.donald trump.hillary clinton,"[0.04997096281434511, 0.5436842565581361]",4,38
none.donald trump.hillary clinton,"[0.049970962814345106, 0.5436842565581361]",5,39
none.donald trump.hillary clinton,"[0.0559358929343842, 0.5471190920976589]",6,40
none.donald trump.hillary clinton,"[0.055935892934384196, 0.5471190920976589]",7,41
none.donald trump.hillary clinton,"[0.049970962814345106, 0.5471190920976589]",8,42
none.donald trump.hillary clinton,"[0.06318492476329064, 0.5626177495401445]",9,43
none.donald trump.hillary clinton,"[0.06923592394222318, 0.566703273477843]",10,44
none.donald trump.hillary clinton,"[0.0692359239422232, 0.566703273477843]",11,45
none.donald trump.hillary clinton,"[0.0692359239422232, 0.566703273477843]",12,46
none.donald trump.hillary clinton,"[0.09347869146180571, 0.5358028485566729]",13,47
