none.none,"[-0.5662031121391049, 0.5505908688771811]",9,18
none.none,"[-0.36733465438878626, 0.5244834027800347]",10,19
none.none,"[-0.6032022910169709, 0.5998917020984695]",25,34
none.none,"[-0.6104636212795927, 0.9116099791087717]",26,35
none.none,"[-0.629563307602815, 0.5452007639772546]",27,36
none.none,"[-0.6129602314694669, 0.5398156760597356]",28,37
none.none,"[-0.33639914778990504, 0.5485194980122424]",29,38
none.none,"[0.531695220281838, -0.4203441419155012]",42,51
none.none,"[0.6134986818165662, -0.5139990869640273]",43,52
none.none,"[0.5218478967550948, -0.6170662083027689]",44,53
none.none,"[0.5053001636847305, -0.3407532149052609]",45,54
none.none,"[0.5017255364389003, -0.3020284727065897]",46,55
none.none,"[0.6706820120334541, -0.5947694567193713]",47,56
none.none,"[0.62982032343786, -0.5578779110189898]",48,57
none.none,"[0.6109463402266646, -0.5854226550627857]",49,58
none.none,"[0.6724665413673488, -0.5970709343267034]",50,59
none.none,"[0.6323474567685455, -0.7713090394810367]",51,60
none.none,"[0.8675621870306849, -0.8305166248037942]",52,61
none.none,"[0.7947715226523994, -0.7836503179253516]",53,62
none.none,"[0.8081997330440417, -0.6930352733290291]",54,63
none.none,"[0.5453094080546939, -0.7839764189551769]",55,64
none.none,"[-0.5121955386529855, 0.5395263340491951]",59,68
none.none,"[-0.5184019432500739, 0.5778902357739276]",60,69
none.none,"[-0.7138036293523723, 0.7090063777383461]",62,71
none.none,"[-0.5858672279263661, 0.5917012758217687]",63,72
none.none,"[-0.5166800174811051, 0.573021048153552]",73,82
none.none,"[-0.5106599602264087, 0.6217033986893017]",75,84
none.none,"[-0.6327867678859969, 0.7545211674886425]",76,85
none.none,"[-0.35100822325834613, 0.7560884600459717]",77,86
none.none,"[-0.19433398294267704, 0.7293476110515861]",78,87
none.none,"[0.050511437332994076, 0.6979040577109045]",79,88
none.none,"[0.056211628589676974, 0.7139894857322517]",80,89
none.none,"[0.6917334070305434, nan]",82,91
none.none,"[0.5905743035783455, 0.6452457296003029]",96,105
none.none,"[-0.3873064451352074, 0.5084517189936955]",111,120
none.none,"[-0.49457949289708353, 0.5111507124798025]",112,121
none.none,"[-0.4368822454741296, 0.5950027521765362]",128,137
none.none,"[0.7360138823278323, 0.17580627067557283]",142,151
none.none,"[-0.22271770159368698, 0.9364831530221055]",144,153
none.none,"[0.8985562553144851, 0.22051373388520745]",145,154
none.none,"[0.7138377448833779, 0.35582632987557894]",146,155
none.none,"[0.638140374770066, 0.37209434720787893]",147,156
none.none,"[0.7593871526000451, 0.661796315968504]",148,157
none.none,"[0.6979746626699408, 0.6650982055426828]",149,158
none.none,"[0.6262424108961314, 0.5426784681869903]",150,159
none.none,"[-0.1548737332000817, 0.6621310272689094]",152,161
none.none,"[0.02531096122812835, 0.5046457460549181]",153,162
none.none,"[0.059548583510732146, 0.5646454150799648]",154,163
none.none,"[0.1470709357522917, 0.7006947362727769]",155,164
none.none,"[-0.10190743441004954, 0.8991002241328696]",156,165
none.none,"[0.09147946442846401, 0.855318082078037]",157,166
none.donald trump,"[-0.09510639374223619, 0.6533217188282376]",12,21
none.donald trump,"[0.011619095278220975, 0.6481268845047625]",13,22
none.donald trump,"[0.1132277034144596, 0.6535646263050566]",14,23
none.donald trump,"[0.2060104810498419, 0.6844411095625537]",15,24
none.donald trump,"[0.28526680809320776, 0.711089331975906]",16,25
none.donald trump,"[0.3307592922378892, 0.7949962992933258]",17,26
none.donald trump,"[0.3624181479391031, 0.6138185007684238]",18,27
