narayan debnath,"[-0.1160458452722063, 0.7664394903349404]",17,37
narayan debnath,"[-0.08029315913582837, 0.7664394903349404]",18,38
joe biden,"[-0.07873466591789557, 0.5220368976638744]",139,159
joe biden,"[-0.04989259658603943, 0.5220368976638744]",140,160
police,"[-0.24358064663012474, 0.59947894041409]",61,81
police,"[-0.25380710659898476, 0.5994789404140899]",62,82
police,"[-0.29290604556140076, 0.5815425174522867]",63,83
police,"[-0.3380281690140845, 0.5815425174522865]",64,84
police,"[-0.33802816901408445, 0.5]",66,86
police,"[-0.33802816901408445, 0.5]",67,87
police,"[-0.33802816901408445, 0.5]",68,88
police,"[-0.33802816901408445, 0.5]",69,89
police,"[-0.33802816901408445, 0.5815425174522865]",70,90
police,"[-0.29290604556140076, 0.5815425174522865]",71,91
police,"[-0.25380710659898487, 0.6576086956521736]",72,92
police,"[-0.25380710659898487, 0.6838540894771277]",73,93
police,"[-0.22842639593908626, 0.6838540894771277]",74,94
police,"[-0.20558375634517762, 0.6838540894771277]",75,95
police,"[-0.1832066999689105, 0.6838540894771277]",76,96
police,"[-0.16326530612244897, 0.6950480468569159]",77,97
police,"[-0.1307130602850897, 0.695048046856916]",78,98
police,"[-0.10465116279069768, 0.8892972917998878]",79,99
police,"[-0.07624928516630235, 0.8892972917998878]",80,100
police,"[-0.07147416898918632, 0.9469425238482126]",85,105
police,"[-0.09195402298850575, 0.9469425238482126]",86,106
police,"[-0.11764705882352938, 0.6859943405700353]",133,153
police,"[-0.08084520834544434, 0.6859943405700352]",134,154
barack obama,"[-0.18749999999999997, 0.5999999999999999]",36,56
barack obama,"[-0.18749999999999997, 0.7905694150420945]",37,57
barack obama,"[-0.14852213144650112, 0.7905694150420945]",38,58
barack obama,"[-0.11764705882352938, 0.6859943405700353]",39,59
barack obama,"[-0.08084520834544434, 0.6859943405700352]",40,60
barack obama,"[-0.18749999999999997, 0.6]",71,91
barack obama,"[-0.18749999999999997, 0.6]",72,92
barack obama,"[-0.18749999999999997, 0.6]",73,93
barack obama,"[-0.18749999999999997, 0.6]",74,94
barack obama,"[-0.18749999999999997, 0.5999999999999999]",75,95
barack obama,"[-0.18749999999999997, 0.5999999999999999]",76,96
barack obama,"[-0.18749999999999997, 0.7905694150420945]",77,97
barack obama,"[-0.14852213144650112, 0.7905694150420945]",78,98
barack obama,"[-0.11764705882352938, 0.6859943405700353]",79,99
barack obama,"[-0.08084520834544434, 0.6859943405700352]",80,100
bernie sanders,"[-0.11764705882352938, 0.6859943405700353]",5,25
bernie sanders,"[-0.08084520834544434, 0.6859943405700352]",6,26
bernie sanders,"[-0.08084520834544433, 0.6859943405700353]",17,37
bernie sanders,"[-0.11764705882352941, 0.6859943405700353]",18,38
lebron james,"[-0.08084520834544433, 0.6859943405700353]",41,61
lebron james,"[-0.11764705882352941, 0.6859943405700353]",42,62
lebron james,"[-0.14852213144650114, 0.7905694150420948]",43,63
lebron james,"[-0.1875, 0.7905694150420949]",44,64
lebron james,"[-0.1875, 0.6]",45,65
lebron james,"[-0.1875, 0.6]",46,66
lebron james,"[-0.1875, 0.6]",47,67
lebron james,"[-0.1875, 0.6]",48,68
lebron james,"[-0.1875, 0.5999999999999999]",49,69
lebron james,"[-0.18749999999999997, 0.5999999999999999]",50,70
lebron james,"[-0.18749999999999997, 0.6]",51,71
lebron james,"[-0.18749999999999997, 0.6]",52,72
lebron james,"[-0.18749999999999997, 0.6]",53,73
lebron james,"[-0.18749999999999997, 0.6]",54,74
lebron james,"[-0.18749999999999997, 0.5999999999999999]",55,75
lebron james,"[-0.18749999999999997, 0.5999999999999999]",56,76
lebron james,"[-0.2154101092138323, 0.7259526839058266]",57,77
lebron james,"[-0.2058538630285041, 0.7259526839058263]",58,78
lebron james,"[-0.17123287671232876, 0.5410931832206152]",59,79
lebron james,"[-0.1338645571312339, 0.5410931832206153]",60,80
lebron james,"[0.6871842709362768, nan]",136,156
hillary clinton,"[-0.18749999999999997, 0.5999999999999999]",16,36
hillary clinton,"[-0.18749999999999997, 0.7905694150420945]",17,37
hillary clinton,"[-0.14852213144650112, 0.7905694150420945]",18,38
hillary clinton,"[-0.11764705882352938, 0.6859943405700353]",19,39
hillary clinton,"[-0.08084520834544434, 0.6859943405700352]",20,40
narendra modi,"[-0.08084520834544433, 0.6859943405700353]",41,61
narendra modi,"[-0.11764705882352941, 0.6859943405700353]",42,62
narendra modi,"[-0.11764705882352938, 0.6859943405700353]",71,91
narendra modi,"[-0.08084520834544434, 0.6859943405700352]",72,92
"none
villain: none
victim: none","[0.6871842709362768, nan]",104,124
rodrigo duterte,"[-0.13859178573504738, 0.5160468465421398]",43,63
rodrigo duterte,"[-0.1632653061224489, 0.5160468465421398]",44,64
john mccain,"[-0.08084520834544433, 0.6859943405700353]",22,42
john mccain,"[-0.11764705882352941, 0.6859943405700353]",23,43
nancy pelosi,"[-0.26756477550475344, 0.5]",53,73
nancy pelosi,"[-0.26756477550475344, 0.5]",54,74
nancy pelosi,"[-0.23376623376623373, 0.5]",55,75
nancy pelosi,"[-0.23376623376623373, 0.5]",56,76
nancy pelosi,"[-0.23376623376623373, 0.5553324775158947]",57,77
nancy pelosi,"[-0.2000711490595256, 0.5553324775158945]",58,78
nancy pelosi,"[-0.17123287671232876, 0.6058394160583942]",59,79
nancy pelosi,"[-0.17123287671232876, 0.6058394160583939]",60,80
nancy pelosi,"[-0.17123287671232876, 0.6058394160583942]",61,81
nancy pelosi,"[-0.17123287671232876, 0.6058394160583939]",62,82
