none.none.none,"[0.10245903616577193, 0.5026057331495629]",21,92
none.none.none,"[0.13272145667377178, 0.5197253685303376]",22,93
none.none.none,"[0.16518940818641994, 0.5383144456830143]",23,94
none.none.none,"[0.19166608952586953, 0.5532845602110144]",24,95
none.none.none,"[0.2164324598869229, 0.5775119029209272]",25,96
none.none.none,"[0.24137249465935878, 0.5893671936412469]",26,97
none.none.none,"[0.2656139512095021, 0.5976365606977421]",27,98
none.none.none,"[0.28660787672309657, 0.6090657545485678]",28,99
none.none.none,"[0.3164731012054406, 0.6146119177431018]",29,100
none.none.none,"[0.33749257980075087, 0.6253193956371007]",30,101
none.none.none,"[0.3505209556136988, 0.6371591813176082]",31,102
none.none.none,"[0.34834498549484694, 0.6313177848223538]",32,103
none.none.none,"[0.345007682567008, 0.6247833008942917]",33,104
none.none.none,"[0.35186458318260655, 0.5890098873667935]",34,105
none.none.none,"[0.34639575627999547, 0.5755917852938777]",35,106
none.none.none,"[0.3448439158070157, 0.5763253677065062]",36,107
none.none.none,"[0.34922924349994494, 0.5743794987221482]",37,108
none.none.none,"[0.3330164430111594, 0.5764938638576123]",38,109
none.none.none,"[0.33145954033885144, 0.5722221791516919]",39,110
none.none.none,"[0.3306220574459315, 0.5695371186926738]",40,111
none.none.none,"[0.33736408959106834, 0.5702364763353429]",41,112
none.none.none,"[0.3401564578497256, 0.5728487979013266]",42,113
none.none.none,"[0.3759608132182477, 0.5659990317451247]",43,114
none.none.none,"[0.37951184504469315, 0.5720752886785334]",44,115
none.none.none,"[0.3793253218363201, 0.5720752886785334]",45,116
none.none.none,"[0.3707409495394218, 0.5716031486278572]",46,117
none.none.none,"[0.38452440137414234, 0.5710983259193612]",47,118
none.none.none,"[0.3814303744946186, 0.5591910831929059]",48,119
none.none.none,"[0.38200241996604145, 0.574077393419402]",49,120
none.none.none,"[0.3854558689763675, 0.5745323078785132]",50,121
none.none.none,"[0.3800859443349624, 0.572702216609486]",51,122
none.none.none,"[0.3873269681924835, 0.5761168874397189]",52,123
none.none.none,"[0.3896178484787466, 0.5811958898312005]",53,124
none.none.none,"[0.3842115795387105, 0.5791132307156784]",54,125
none.none.none,"[0.3857995673566055, 0.5765776458387092]",55,126
none.none.none,"[0.38336612663478664, 0.5560484019269]",56,127
none.none.none,"[0.4016017149601751, 0.5333832761832571]",57,128
none.none.none,"[0.3706020587737856, 0.5200051986577903]",58,129
none.none.none,"[0.3687654344697402, 0.5194831391973118]",59,130
none.none.none,"[0.3579380343882714, 0.5425271818721812]",60,131
none.none.none,"[0.3666570838407398, 0.5353850519130334]",61,132
none.none.none,"[0.3782497323941553, 0.5421556811493125]",62,133
none.none.none,"[0.38592075297069367, 0.5210933214458775]",63,134
none.none.none,"[0.42383050183874255, 0.5045914784805556]",64,135
none.none.none,"[0.46487721165438867, 0.5073654113705477]",65,136
none.none.none,"[0.4826964188122533, 0.5000983794909548]",66,137
none.donald trump.hillary clinton,"[0.41915274893265664, 0.5368034296994332]",0,71
none.donald trump.hillary clinton,"[0.42493499118721734, 0.5426808362563035]",1,72
none.donald trump.hillary clinton,"[0.4308050016626455, 0.5486749609318851]",2,73
none.donald trump.hillary clinton,"[0.43676644658254693, 0.5486749609318851]",3,74
none.donald trump.hillary clinton,"[0.43676644658254693, 0.5547896411651595]",4,75
none.donald trump.hillary clinton,"[0.4428231669450797, 0.5547896411651596]",5,76
none.donald trump.hillary clinton,"[0.45173322271379424, 0.5522121041547616]",6,77
none.donald trump.hillary clinton,"[0.4709816121806282, 0.5742947979572526]",7,78
none.donald trump.hillary clinton,"[0.49147530581650367, 0.6732385549229838]",8,79
none.donald trump.hillary clinton,"[0.4530917497013216, 0.6730703551892847]",9,80
none.donald trump.hillary clinton,"[0.4497321837195073, 0.6822526585819031]",10,81
none.donald trump.hillary clinton,"[0.44973218371950735, 0.6905533438850192]",11,82
none.donald trump.hillary clinton,"[0.45726873243289157, 0.7235477543989628]",12,83
none.donald trump.hillary clinton,"[0.40971149968230314, 0.7064152701887962]",13,84
none.donald trump.hillary clinton,"[0.47480402850640496, 0.7029546617276108]",14,85
none.donald trump.hillary clinton,"[0.46997155538655916, 0.6411079018802573]",15,86
none.donald trump.hillary clinton,"[0.4003814974639192, 0.6919515019472383]",16,87
none.donald trump.hillary clinton,"[0.4980751044566767, 0.5466937819875133]",17,88
none.donald trump.hillary clinton,"[0.3411780271406786, 0.5028653032121256]",18,89
none.donald trump.hillary clinton,"[-0.029636948298292463, 0.5687964589945214]",47,118
none.donald trump.hillary clinton,"[-0.02547409010563338, 0.5687964589945214]",48,119
none.donald trump.hillary clinton,"[-0.025474090105633375, 0.5687964589945214]",49,120
none.donald trump.hillary clinton,"[-0.025474090105633375, 0.5687964589945212]",50,121
none.donald trump.hillary clinton,"[-0.025474090105633375, 0.5687964589945214]",51,122
none.donald trump.hillary clinton,"[-0.025474090105633375, 0.5687964589945214]",52,123
none.donald trump.hillary clinton,"[-0.025474090105633375, 0.7018882096342188]",53,124
none.donald trump.hillary clinton,"[-0.02064600347538335, 0.7018882096342187]",54,125
none.donald trump.hillary clinton,"[-0.020646003475383347, 0.7018882096342187]",55,126
none.donald trump.hillary clinton,"[-0.02064600347538335, 0.7018882096342187]",56,127
none.donald trump.hillary clinton,"[-0.020646003475383347, 0.7018882096342188]",57,128
none.donald trump.hillary clinton,"[-0.02064600347538335, 0.7018882096342187]",58,129
none.donald trump.hillary clinton,"[-0.020646003475383347, 0.7018882096342187]",59,130
