none.none,"[-0.5465440822124567, 0.5096776678913996]",53,73
none.none,"[-0.5862488486305184, 0.5835187701926493]",54,74
none.none,"[-0.5600720922323426, 0.5886342519421782]",55,75
none.none,"[-0.5435916573106245, 0.5830935222132411]",56,76
none.none,"[-0.5204561089949467, 0.5753725536302122]",57,77
none.none,"[-0.5663241881040902, 0.5654509458934479]",58,78
none.none,"[-0.5829777885402424, 0.5829303440305946]",59,79
none.none,"[-0.5991682582213713, 0.600758453466316]",60,80
none.none,"[-0.6379789109087992, 0.619284904607675]",61,81
none.none,"[-0.6126039200355763, 0.6363551874749722]",62,82
none.none,"[-0.6503054023620243, 0.6877570840315913]",63,83
none.none,"[-0.6569403038223137, 0.6907601854336888]",64,84
none.none,"[-0.6255189945597871, 0.6441284896388034]",65,85
none.none,"[-0.4631967942675013, 0.6078500641657718]",66,86
none.none,"[-0.33576828708193734, 0.5973009323831109]",67,87
none.none,"[-0.21073923939029482, 0.5978348055696552]",68,88
none.none,"[-0.14150116208617416, 0.6712243394220887]",69,89
none.none,"[-0.12315417048641486, 0.6941735702605855]",70,90
none.none,"[-0.030752892636961432, 0.651340748030162]",71,91
none.none,"[0.09723315320484029, 0.6564670747101504]",72,92
none.none,"[0.1550856516391162, 0.6641024650430042]",73,93
none.none,"[0.09549124588575776, 0.7051190860724106]",74,94
none.none,"[0.13310369802315977, 0.7292263786010685]",75,95
none.none,"[-0.003913746436990577, 0.8178786281790177]",76,96
none.none,"[0.06869324773054783, 0.7410704190105416]",77,97
none.none,"[0.21616192529204847, 0.7442061997995761]",78,98
none.none,"[0.35045524392291083, 0.5147226998860859]",79,99
none.none,"[0.6216782557776017, 0.5187774002534772]",80,100
none.none,"[0.7014565257050501, 0.6198132639817402]",81,101
none.none,"[0.6344086021505378, nan]",82,102
none.none,"[0.343911311690869, 0.7144141882275685]",85,105
none.none,"[0.12902115998664182, 0.6033465089328797]",86,106
none.none,"[0.061510049284809604, 0.6935086487370551]",87,107
none.none,"[0.019006147160166076, 0.6932590728344982]",88,108
none.none,"[0.13284962569263412, 0.7234740635670444]",89,109
none.none,"[0.08801250573870141, 0.636442882231395]",90,110
none.none,"[0.1124246357424371, 0.6641605452379636]",91,111
none.none,"[0.0735687509639784, 0.6426863045918202]",92,112
none.none,"[0.10576499024817584, 0.6692210534423285]",93,113
none.none,"[0.05567437793240942, 0.6124743516147839]",94,114
none.none,"[0.050373597473723726, 0.5994025332985039]",95,115
none.none,"[-0.002180395625801222, 0.5260755730597924]",96,116
none.none,"[0.06317763919322635, 0.5258650233521509]",97,117
donald trump.none,"[-0.20050732062408932, 0.5475598112357867]",35,55
donald trump.none,"[-0.3882928618553355, 0.5041767590559291]",65,85
donald trump.none,"[-0.18151902078603094, 0.5051690955228737]",66,86
donald trump.none,"[-0.14176189110622983, 0.5125692857821981]",67,87
donald trump.none,"[-0.14176189110622986, 0.5125692857821981]",68,88
donald trump.none,"[-0.09447793865558293, 0.5458546002880089]",69,89
donald trump.none,"[-0.05761990212461256, 0.5668202012651355]",70,90
donald trump.none,"[-0.042713168212952235, 0.6602337900533806]",87,107
donald trump.none,"[-0.08326810489337658, 0.6602337900533806]",88,108
donald trump.none,"[0.12608089751311155, 0.6820482925847126]",89,109
donald trump.none,"[0.40368781677596566, 0.5005678593539359]",93,113
donald trump.americans,"[0.30238849528931033, 0.6203645837318316]",112,132
covid-19.none,"[0.504444531850912, 0.1564262150934203]",130,150
covid-19.none,"[0.504444531850912, 0.2318694478800842]",131,151
covid-19.none,"[0.42889538117470305, 0.5588129363304135]",135,155
covid-19.none,"[0.5615987603051749, 0.5588129363304135]",136,156
covid-19.none,"[0.5615987603051749, 0.6859943405700353]",137,157
covid-19.none,"[0.6871842709362769, 0.6859943405700353]",138,158
covid-19.none,"[0.6871842709362768, 0.6859943405700353]",139,159
covid-19.none,"[0.6871842709362768, 0.6859943405700353]",140,160
covid-19.none,"[0.6871842709362768, 0.6859943405700353]",141,161
covid-19.none,"[1.0, nan]",142,162
donald trump.republican party,"[-0.23959569062925096, 0.5294117647058822]",53,73
donald trump.republican party,"[-0.16464638998453554, 0.5294117647058821]",54,74
donald trump.republican party,"[-0.16464638998453554, 0.6616591390145994]",55,75
donald trump.republican party,"[-0.1829404333161506, 0.5294117647058822]",56,76
donald trump.republican party,"[-0.1829404333161506, 0.5114781589870119]",57,77
donald trump.republican party,"[-0.20245779780388537, 0.5114781589870119]",58,78
donald trump.joe biden,"[0.5227083734893166, 0.6482037235521644]",95,115
donald trump.joe biden,"[0.5767434899687108, 0.7592566023652966]",96,116
donald trump.joe biden,"[0.6612017264458411, 0.7742462522729779]",97,117
donald trump.joe biden,"[0.6108969015769338, 0.6568905927741284]",98,118
donald trump.joe biden,"[0.35454401565220695, 0.5930533158525697]",99,119
donald trump.joe biden,"[0.34551381515524054, 0.5881291354035879]",100,120
donald trump.joe biden,"[0.3455138151552405, 0.5839859621261422]",101,121
donald trump.joe biden,"[0.3455138151552405, 0.5839859621261422]",102,122
donald trump.joe biden,"[0.3455138151552405, 0.5881291354035879]",103,123
donald trump.joe biden,"[0.32052501589441657, 0.5839859621261421]",104,124
donald trump.joe biden,"[0.37009074000180053, 0.6151835386737003]",105,125
donald trump.joe biden,"[0.3613215672359272, 0.6151835386737003]",106,126
donald trump.joe biden,"[0.3613215672359272, 0.6121836289552953]",107,127
donald trump.joe biden,"[0.3613215672359271, 0.6121836289552953]",108,128
donald trump.joe biden,"[0.3700907400018006, 0.6151835386737003]",109,129
