alex jones,"[0.3051514524082797, 0.5164187367711514]",77,102
alex jones,"[0.3075742182963314, 0.5173886299983383]",78,103
alex jones,"[0.3496667483766089, 0.5895871449782603]",79,104
alex jones,"[0.34966674837660877, 0.5895871449782603]",80,105
joe biden,"[0.5516772843673703, 0.6908492797077576]",80,105
joe biden,"[0.6915640748081245, 0.6908492797077573]",81,106
joe biden,"[0.5329708913388168, 0.03231433152936313]",130,155
joe biden,"[0.58116327210406, -0.04515407593919313]",131,156
joe biden,"[0.6783174730559838, -0.0641685999001896]",132,157
joe biden,"[0.6721492062655824, -0.0641685999001896]",133,158
joe biden,"[0.6432073449065987, -0.051971735062099275]",134,159
joe biden,"[0.6370220572706061, -0.051971735062099296]",135,160
joe biden,"[0.6284737310582722, -0.0777461975555374]",136,161
joe biden,"[0.628999668796734, -0.06342452958478052]",137,162
joe biden,"[0.5895391343901129, 0.05970975606841273]",138,163
joe biden,"[0.5363029001751801, 0.20466294864127466]",143,168
police,"[0.8109307588519341, -0.0657951694959769]",80,105
police,"[0.8109307588519341, -0.062123652492193676]",81,106
police,"[0.7768265765446685, 0.014197137766958025]",82,107
police,"[0.7768265765446685, 0.014197137766958025]",83,108
police,"[0.7609023452272827, 0.0093246426719696]",84,109
police,"[0.5325707011227514, 0.009324642671969603]",85,110
narendra modi,"[-0.06743838104078581, 0.6908492797077577]",119,144
narendra modi,"[-0.06286946134619319, 0.6908492797077576]",120,145
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",121,146
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",122,147
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",123,148
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",124,149
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",125,150
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",126,151
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",127,152
narendra modi,"[-0.06286946134619319, 0.6908492797077578]",128,153
ted cruz,"[0.44463411561070904, 0.5082247369937667]",1,26
ted cruz,"[0.28023392614260606, 0.5668117703926834]",2,27
ted cruz,"[0.3077054173147948, 0.6033366817251801]",3,28
ted cruz,"[0.42073085665562177, 0.789706504744872]",4,29
ted cruz,"[0.7372097807744858, nan]",5,30
vladimir putin,"[0.6915640748081245, 1.0]",108,133
vladimir putin,"[0.6915640748081245, 0.6908492797077573]",109,134
vladimir putin,"[0.6915640748081245, 0.6908492797077574]",110,135
vladimir putin,"[0.6915640748081247, 0.6908492797077574]",111,136
pope francis,"[0.9999999999999998, nan]",89,114
pope francis,"[1.0, -0.04545454545454545]",90,115
pope francis,"[0.9999999999999998, -0.04545454545454545]",91,116
pope francis,"[1.0, -0.04545454545454545]",92,117
pope francis,"[0.9999999999999998, -0.04545454545454545]",93,118
pope francis,"[1.0, -0.04545454545454545]",94,119
pope francis,"[0.9999999999999998, -0.04545454545454545]",95,120
pope francis,"[1.0, -0.045454545454545435]",96,121
pope francis,"[0.9999999999999999, -0.045454545454545435]",97,122
pope francis,"[0.9999999999999999, -0.045454545454545435]",98,123
pope francis,"[0.9999999999999999, -0.04545454545454543]",99,124
pope francis,"[0.9999999999999999, -0.04545454545454543]",100,125
pope francis,"[0.6915640748081245, -0.045454545454545435]",101,126
pope francis,"[0.6915640748081245, -0.0657951694959769]",102,127
pope francis,"[0.6915640748081245, -0.0657951694959769]",103,128
pope francis,"[0.6915640748081245, -0.06579516949597689]",104,129
pope francis,"[0.6915640748081245, -0.06579516949597691]",105,130
pope francis,"[0.6915640748081245, -0.06579516949597689]",106,131
pope francis,"[0.6915640748081245, -0.0657951694959769]",107,132
pope francis,"[0.6915640748081245, -0.06579516949597684]",108,133
pope francis,"[0.6915640748081245, -0.06579516949597687]",109,134
pope francis,"[0.6915640748081245, -0.06579516949597686]",110,135
pope francis,"[0.6915640748081245, -0.06579516949597686]",111,136
pope francis,"[0.6915640748081245, nan]",112,137
pope francis,"[0.6915640748081245, -0.04545454545454545]",120,145
pope francis,"[0.6915640748081245, -0.06579516949597691]",121,146
pope francis,"[0.6915640748081245, -0.0657951694959769]",122,147
pope francis,"[0.6915640748081247, -0.0657951694959769]",123,148
pope francis,"[0.6915640748081245, -0.06579516949597689]",124,149
pope francis,"[1.0, -0.04545454545454545]",125,150
pope francis,"[0.9999999999999998, -0.04545454545454545]",126,151
pope francis,"[1.0, -0.045454545454545435]",127,152
pope francis,"[0.9999999999999999, -0.045454545454545435]",128,153
pope francis,"[0.6915640748081245, -0.045454545454545435]",129,154
pope francis,"[0.6915640748081245, -0.0657951694959769]",130,155
hillary clinton,"[0.5517272099135688, 0.3355850260330484]",18,43
hillary clinton,"[0.6915640748081247, -0.04545454545454543]",19,44
boris johnson,"[0.6915640748081245, nan]",80,105
boris johnson,"[0.6915640748081245, -0.04545454545454545]",81,106
boris johnson,"[0.6915640748081245, -0.06579516949597691]",82,107
boris johnson,"[0.6915640748081247, -0.0657951694959769]",83,108
boris johnson,"[0.6915640748081245, -0.0657951694959769]",84,109
boris johnson,"[0.6009819973837496, -0.06579516949597689]",85,110
boris johnson,"[0.6009819973837496, -0.08992359739952711]",86,111
boris johnson,"[0.6009819973837496, -0.0899235973995271]",87,112
boris johnson,"[0.6009819973837497, -0.08992359739952709]",88,113
boris johnson,"[0.6681531047810609, -0.11285321907949182]",89,114
boris johnson,"[0.6681531047810609, -0.14025737466365532]",90,115
boris johnson,"[0.6681531047810609, -0.14025737466365532]",91,116
gavin newsom,"[-0.10660035817780521, 0.5308588184157572]",128,153
