donald trump,"[0.5090084376587001, 0.013118460335266776]",73,107
apple,"[-0.05590169943749474, 0.8665069303180502]",21,55
apple,"[-0.05590169943749473, 0.8665069303180502]",22,56
apple,"[-0.05590169943749474, 0.86650693031805]",23,57
apple,"[-0.05590169943749473, 0.86650693031805]",24,58
apple,"[-0.05590169943749474, 0.86650693031805]",25,59
apple,"[-0.055901699437494734, 0.86650693031805]",26,60
apple,"[-0.055901699437494734, 0.86650693031805]",27,61
apple,"[-0.055901699437494734, 0.86650693031805]",28,62
apple,"[-0.05590169943749474, 0.86650693031805]",29,63
apple,"[-0.08032193289024987, 0.86650693031805]",30,64
apple,"[-0.08032193289024987, 0.6139725428586379]",31,65
apple,"[-0.06907896231799034, 0.6139725428586379]",32,66
apple,"[-0.06907896231799032, 0.6139725428586379]",33,67
apple,"[-0.06907896231799034, 0.6139725428586379]",34,68
apple,"[-0.06907896231799032, 0.6139725428586379]",35,69
apple,"[-0.06907896231799034, 0.6139725428586379]",36,70
apple,"[-0.08032193289024989, 0.5813183589761796]",37,71
apple,"[-0.0803219328902499, 0.5813183589761796]",38,72
amazon,"[-0.03125, 1.0]",0,34
amazon,"[-0.03125, 1.0]",1,35
amazon,"[-0.03125, 1.0]",2,36
amazon,"[-0.03125, 1.0]",3,37
amazon,"[-0.03125, 1.0]",4,38
amazon,"[-0.03125, 1.0]",5,39
amazon,"[-0.03125000000000001, 1.0]",6,40
amazon,"[-0.03125000000000001, 1.0]",7,41
amazon,"[-0.03125, 1.0]",8,42
amazon,"[-0.03125, 1.0]",9,43
amazon,"[-0.03125000000000001, 1.0]",10,44
amazon,"[-0.03125000000000001, 1.0]",11,45
amazon,"[-0.03125, 1.0]",12,46
amazon,"[-0.03125, 1.0]",13,47
amazon,"[-0.03125, 1.0]",14,48
amazon,"[0.27453999423895337, 0.8915804037333366]",15,49
amazon,"[0.27453999423895337, 0.6093459019769237]",16,50
amazon,"[0.27453999423895337, 0.6093459019769237]",17,51
amazon,"[0.27453999423895337, 0.6093459019769237]",18,52
amazon,"[0.27453999423895337, 0.6093459019769237]",19,53
amazon,"[0.27453999423895337, 0.6093459019769237]",20,54
amazon,"[1.0, -0.03225806451612903]",22,56
amazon,"[1.0, -0.03225806451612903]",23,57
amazon,"[1.0, -0.03225806451612903]",24,58
amazon,"[1.0, -0.03225806451612903]",25,59
amazon,"[1.0, -0.03225806451612903]",26,60
amazon,"[0.6959705453537527, -0.03225806451612903]",27,61
amazon,"[0.6959705453537527, -0.046373889576016826]",28,62
amazon,"[0.6959705453537527, -0.046373889576016826]",29,63
amazon,"[0.6959705453537527, -0.046373889576016826]",30,64
amazon,"[0.6959705453537528, -0.046373889576016826]",31,65
amazon,"[0.6959705453537527, -0.046373889576016826]",32,66
amazon,"[-0.06565321642986127, 0.5584155773160768]",80,114
amazon,"[-0.05590169943749473, 0.5584155773160768]",81,115
amazon,"[-0.055901699437494734, 0.5584155773160768]",82,116
amazon,"[-0.055901699437494734, 0.5584155773160768]",83,117
amazon,"[-0.05590169943749474, 0.5584155773160768]",84,118
amazon,"[-0.05590169943749474, 0.5584155773160768]",85,119
amazon,"[-0.05590169943749473, 0.5584155773160768]",86,120
amazon,"[-0.05590169943749473, 0.5584155773160768]",87,121
amazon,"[-0.05590169943749473, 0.5584155773160768]",88,122
amazon,"[-0.05590169943749473, 0.5584155773160768]",89,123
amazon,"[-0.05590169943749473, 0.5584155773160767]",90,124
amazon,"[-0.05590169943749473, 0.5584155773160767]",91,125
amazon,"[-0.05590169943749473, 0.5584155773160767]",92,126
firefighters,"[0.6959705453537527, -0.046373889576016826]",108,142
google,"[-0.06565321642986129, 0.5584155773160766]",29,63
google,"[-0.05590169943749473, 0.6956083436402525]",30,64
google,"[-0.05590169943749474, 0.5584155773160766]",31,65
google,"[-0.05590169943749474, 0.5584155773160766]",32,66
google,"[-0.05590169943749474, 0.5584155773160766]",33,67
google,"[-0.055901699437494734, 0.5584155773160766]",34,68
google,"[-0.055901699437494734, 0.5584155773160766]",35,69
google,"[-0.055901699437494734, 0.5584155773160766]",36,70
google,"[-0.055901699437494734, 0.5584155773160766]",37,71
google,"[-0.055901699437494734, 0.5584155773160766]",38,72
google,"[-0.055901699437494734, 0.5584155773160766]",39,73
julian assange,"[-0.055901699437494734, 0.5584155773160768]",45,79
julian assange,"[-0.05590169943749474, 0.5584155773160768]",46,80
julian assange,"[-0.06565321642986129, 0.5584155773160768]",47,81
julian assange,"[-0.05590169943749473, 0.5584155773160768]",58,92
julian assange,"[-0.05590169943749473, 0.5584155773160768]",59,93
julian assange,"[-0.05590169943749473, 0.5584155773160768]",60,94
julian assange,"[-0.05590169943749473, 0.5584155773160767]",61,95
julian assange,"[-0.05590169943749474, 0.5584155773160767]",62,96
julian assange,"[-0.044901325506693734, 0.6956083436402525]",63,97
julian assange,"[-0.044901325506693734, 0.6956083436402525]",64,98
julian assange,"[-0.044901325506693714, 0.6956083436402525]",65,99
julian assange,"[-0.044901325506693734, 0.6956083436402525]",66,100
julian assange,"[-0.044901325506693734, 0.6956083436402525]",67,101
julian assange,"[-0.044901325506693734, 0.6956083436402525]",68,102
julian assange,"[-0.044901325506693734, 0.6956083436402525]",69,103
julian assange,"[-0.044901325506693734, 0.6956083436402525]",70,104
julian assange,"[-0.044901325506693734, 0.6956083436402525]",71,105
julian assange,"[-0.044901325506693734, 0.6956083436402525]",72,106
julian assange,"[-0.044901325506693734, 0.6956083436402525]",73,107
julian assange,"[-0.044901325506693734, 0.6956083436402525]",74,108
julian assange,"[-0.044901325506693734, 0.6956083436402525]",75,109
julian assange,"[-0.044901325506693734, 0.6956083436402525]",76,110
nasa,"[0.5590169943749475, -0.04637388957601683]",2,36
nasa,"[0.5590169943749473, -0.057767128687870005]",3,37
nasa,"[0.5590169943749473, -0.057767128687870005]",4,38
nasa,"[-0.05590169943749474, 0.5584155773160767]",42,76
nasa,"[-0.05590169943749474, 0.5584155773160767]",43,77
nasa,"[-0.05590169943749473, 0.5584155773160767]",44,78
nasa,"[-0.05590169943749473, 0.5584155773160767]",45,79
nasa,"[-0.05590169943749473, 0.5584155773160767]",46,80
nasa,"[-0.052414241836095915, 0.6956083436402525]",47,81
jeff sessions,"[0.5203059023730163, -0.08980265101338747]",8,42
jeff sessions,"[0.5027497915874024, -0.09627854781311668]",9,43
jeff sessions,"[0.5027497915874023, -0.10427125818074232]",18,52
jeff sessions,"[0.5027497915874023, -0.10427125818074232]",19,53
jeff sessions,"[0.5027497915874023, -0.10427125818074232]",20,54
jeff sessions,"[0.5027497915874023, -0.09627854781311666]",21,55
jeff sessions,"[0.5203059023730163, -0.09627854781311666]",22,56
jeff sessions,"[0.5203059023730163, -0.09627854781311666]",23,57
jeff sessions,"[0.5203059023730163, -0.09627854781311666]",24,58
jeff sessions,"[0.5203059023730162, -0.09627854781311666]",25,59
jeff sessions,"[0.5203059023730162, -0.09627854781311666]",26,60
jeff sessions,"[0.5027497915874023, -0.09627854781311666]",27,61
jeff sessions,"[0.5027497915874023, -0.10427125818074232]",28,62
jeff sessions,"[0.5203059023730162, -0.09627854781311668]",29,63
jeff sessions,"[0.5203059023730162, -0.09627854781311668]",30,64
jeff sessions,"[0.5203059023730162, -0.09627854781311668]",31,65
jeff sessions,"[0.5203059023730161, -0.09627854781311668]",32,66
jeff sessions,"[0.5203059023730161, -0.09627854781311668]",33,67
jeff sessions,"[0.5203059023730161, -0.09627854781311668]",34,68
jeff sessions,"[0.5401448560499686, -0.0883159731974364]",35,69
jeff sessions,"[0.5401448560499688, -0.08831597319743639]",36,70
jeff sessions,"[0.5401448560499685, -0.08831597319743639]",37,71
jeff sessions,"[0.6622945512237323, -0.08132390842004979]",38,72
jeff sessions,"[0.6622945512237323, -0.08132390842004979]",39,73
jeff sessions,"[0.6622945512237324, nan]",40,74
lionel messi,"[0.6959705453537527, -0.04637388957601682]",36,70
lionel messi,"[0.5590169943749473, -0.05776712868787]",37,71
lionel messi,"[0.5590169943749472, -0.05776712868787]",38,72
lionel messi,"[0.5590169943749472, -0.05776712868787]",39,73
lionel messi,"[0.5590169943749472, -0.05776712868787]",40,74
lionel messi,"[0.5590169943749472, -0.05776712868787]",41,75
lionel messi,"[0.5590169943749472, -0.05776712868787]",42,76
lionel messi,"[0.5590169943749472, -0.05776712868787]",43,77
lionel messi,"[0.5590169943749472, -0.05776712868787]",44,78
lionel messi,"[0.5590169943749472, -0.05776712868786999]",45,79
lionel messi,"[0.5590169943749472, -0.05776712868786999]",46,80
lionel messi,"[0.5590169943749472, -0.05776712868786999]",47,81
lionel messi,"[0.5590169943749472, -0.05776712868786999]",48,82
lionel messi,"[0.5590169943749472, -0.05776712868786999]",49,83
lionel messi,"[0.5590169943749472, -0.05776712868786999]",50,84
lionel messi,"[0.5590169943749472, -0.05776712868786999]",51,85
lionel messi,"[0.5590169943749472, -0.046373889576016826]",52,86
lionel messi,"[0.6959705453537527, -0.032258064516129045]",53,87
kamala harris,"[-0.03125, 1.0]",77,111
kamala harris,"[-0.03125, 1.0]",78,112
kamala harris,"[-0.04490132550669373, 1.0]",79,113
kamala harris,"[-0.05590169943749474, 0.6956083436402524]",80,114
kamala harris,"[0.2947916441478614, 0.8027729719194863]",81,115
kamala harris,"[0.2947916441478614, 0.6831300510639732]",82,116
kamala harris,"[0.2947916441478614, 0.6831300510639732]",83,117
kamala harris,"[0.2947916441478614, 0.6831300510639732]",84,118
kamala harris,"[0.2947916441478614, 0.6831300510639732]",85,119
kamala harris,"[0.29479164414786135, 0.6831300510639732]",86,120
kamala harris,"[0.29479164414786135, 0.6831300510639732]",87,121
kamala harris,"[0.29479164414786135, 0.6831300510639732]",88,122
kamala harris,"[0.29479164414786135, 0.6831300510639732]",89,123
kamala harris,"[0.2947916441478614, 0.6831300510639732]",90,124
kamala harris,"[0.24686980467612782, 0.6831300510639732]",91,125
kamala harris,"[0.24686980467612785, 0.6]",92,126
mike pompeo,"[0.6959705453537527, -0.03225806451612903]",11,45
mike pompeo,"[0.6959705453537528, -0.046373889576016826]",12,46
mike pompeo,"[0.6959705453537528, -0.046373889576016826]",13,47
mike pompeo,"[0.6959705453537528, -0.046373889576016826]",14,48
mike pompeo,"[0.6959705453537527, -0.046373889576016826]",15,49
mike pompeo,"[0.6959705453537527, -0.046373889576016826]",16,50
mike pompeo,"[0.6959705453537527, -0.046373889576016826]",17,51
mike pompeo,"[0.6959705453537527, -0.046373889576016826]",18,52
mike pompeo,"[0.6959705453537527, -0.046373889576016826]",19,53
mike pompeo,"[0.6959705453537527, -0.04637388957601683]",20,54
mike pompeo,"[0.6959705453537527, -0.04637388957601683]",21,55
mike pompeo,"[0.6959705453537527, -0.04637388957601683]",22,56
tom brady,"[0.6959705453537527, -0.04637388957601682]",48,82
tom brady,"[0.6959705453537527, nan]",49,83
john mccain,"[0.5590169943749473, -0.05776712868787]",29,63
john mccain,"[0.5590169943749473, -0.05776712868787]",30,64
mitch mcconnell,"[0.29185861579350914, 0.7023212455599]",85,119
mitch mcconnell,"[0.29185861579350914, 0.6622089685632628]",86,120
mitch mcconnell,"[0.2709718654762875, 0.6622089685632628]",87,121
mitch mcconnell,"[0.2526455763199557, 0.6286185570937123]",88,122
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",89,123
mitch mcconnell,"[0.2526455763199556, 0.6000634811475993]",90,124
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",91,125
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",92,126
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",93,127
mitch mcconnell,"[0.2526455763199556, 0.6000634811475993]",94,128
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",95,129
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",96,130
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",97,131
mitch mcconnell,"[0.2526455763199556, 0.6000634811475993]",98,132
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",99,133
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",100,134
mitch mcconnell,"[0.2526455763199556, 0.6000634811475993]",101,135
mitch mcconnell,"[0.23632354425145116, 0.6000634811475993]",102,136
mitch mcconnell,"[0.23632354425145116, 0.5755111510313082]",103,137
mitch mcconnell,"[0.23632354425145116, 0.5755111510313082]",104,138
mitch mcconnell,"[0.23632354425145105, 0.5755111510313081]",105,139
mitch mcconnell,"[0.2363235442514511, 0.5755111510313081]",106,140
mitch mcconnell,"[0.2363235442514511, 0.5755111510313081]",107,141
mitch mcconnell,"[0.23632354425145116, 0.5755111510313081]",108,142
mitch mcconnell,"[0.25264557631995566, 0.6000634811475993]",109,143
mitch mcconnell,"[0.2526455763199556, 0.6286185570937122]",110,144
mitch mcconnell,"[0.2709718654762873, 0.6286185570937122]",111,145
mitch mcconnell,"[0.2709718654762873, 0.6286185570937122]",112,146
mitch mcconnell,"[0.2918586157935091, 0.6622089685632627]",113,147
mitch mcconnell,"[0.2918586157935091, 0.6622089685632627]",114,148
mitch mcconnell,"[0.2918586157935091, 0.6622089685632627]",115,149
mitch mcconnell,"[0.2918586157935091, 0.6622089685632627]",116,150
serena williams,"[-0.039904344223381086, 1.0]",63,97
serena williams,"[-0.03125, 1.0]",64,98
chuck schumer,"[0.5590169943749473, -0.057767128687870005]",0,34
chuck schumer,"[0.5590169943749473, -0.057767128687870005]",1,35
chuck schumer,"[0.5590169943749473, -0.057767128687870005]",2,36
chuck schumer,"[0.5590169943749472, -0.057767128687870005]",3,37
chuck schumer,"[0.5590169943749472, -0.057767128687870005]",4,38
chuck schumer,"[0.5590169943749472, -0.057767128687870005]",5,39
chuck schumer,"[0.5590169943749472, -0.05776712868787]",6,40
chuck schumer,"[0.5590169943749472, -0.05776712868786999]",7,41
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",8,42
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",9,43
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",10,44
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",22,56
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",23,57
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",24,58
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",25,59
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",26,60
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",27,61
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",28,62
chuck schumer,"[0.5590169943749473, -0.05776712868786999]",29,63
chuck schumer,"[0.6959705453537526, -0.046373889576016826]",30,64
chuck schumer,"[0.6959705453537527, nan]",31,65
facebook,"[-0.05590169943749473, 0.5584155773160767]",63,97
facebook,"[-0.05590169943749474, 0.5584155773160767]",64,98
facebook,"[-0.05590169943749474, 0.5584155773160767]",65,99
facebook,"[-0.05590169943749474, 0.5584155773160767]",66,100
facebook,"[-0.05590169943749473, 0.5584155773160767]",67,101
facebook,"[-0.05590169943749473, 0.5584155773160767]",68,102
facebook,"[-0.05590169943749473, 0.5584155773160767]",69,103
facebook,"[-0.05590169943749473, 0.5584155773160767]",70,104
fbi,"[-0.03125, 1.0]",33,67
fbi,"[-0.03125, 1.0]",34,68
fbi,"[-0.03125, 1.0]",35,69
fbi,"[-0.03125, 1.0]",36,70
fbi,"[-0.03125, 1.0]",37,71
fbi,"[-0.03125, 1.0]",38,72
fbi,"[-0.03125, 1.0]",39,73
fbi,"[-0.03125, 1.0]",40,74
fbi,"[-0.03125, 1.0]",41,75
fbi,"[-0.03125, 1.0]",42,76
fbi,"[-0.03125, 1.0]",43,77
fbi,"[-0.03125, 1.0]",44,78
fbi,"[-0.03125, 1.0]",45,79
fbi,"[-0.03125, 1.0]",46,80
fbi,"[-0.03125, 1.0]",47,81
fbi,"[-0.03125, 1.0]",48,82
fbi,"[-0.03125, 1.0]",49,83
fbi,"[-0.03125000000000001, 1.0]",50,84
fbi,"[-0.03125000000000001, 1.0]",51,85
fbi,"[-0.03125, 1.0]",52,86
fbi,"[-0.03125, 1.0]",53,87
fbi,"[-0.03125000000000001, 1.0]",54,88
fbi,"[-0.03125000000000001, 1.0]",55,89
fbi,"[-0.03125, 1.0]",56,90
fbi,"[-0.03125, 1.0]",57,91
fbi,"[-0.03125, 1.0]",58,92
fbi,"[-0.03125, 1.0]",59,93
fbi,"[-0.03125, 1.0]",60,94
fbi,"[-0.03125, 1.0]",61,95
fbi,"[-0.03125, 1.0]",62,96
fbi,"[-0.03125, 1.0]",63,97
fbi,"[-0.03125, 1.0]",64,98
elizabeth warren,"[-0.042460388780422346, 0.8915804037333365]",76,110
elizabeth warren,"[-0.04246038878042235, 0.8915804037333365]",77,111
elizabeth warren,"[-0.04246038878042235, 0.8915804037333365]",78,112
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",79,113
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",80,114
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",81,115
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",82,116
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",83,117
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",84,118
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",85,119
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",86,120
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",87,121
elizabeth warren,"[-0.052414241836095915, 0.8122955416108234]",88,122
elizabeth warren,"[-0.06158307988526833, 0.7511810552670952]",89,123
elizabeth warren,"[-0.06158307988526831, 0.7511810552670952]",90,124
elizabeth warren,"[-0.07024393586862707, 0.7023212455599002]",91,125
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",92,126
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",93,127
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",94,128
elizabeth warren,"[-0.07024393586862704, 0.7023212455599002]",95,129
elizabeth warren,"[-0.07024393586862707, 0.7023212455599002]",96,130
elizabeth warren,"[-0.07024393586862707, 0.7023212455599002]",97,131
elizabeth warren,"[-0.07024393586862707, 0.7023212455599002]",98,132
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",99,133
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",100,134
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",101,135
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",102,136
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",103,137
elizabeth warren,"[-0.07024393586862705, 0.7023212455599002]",104,138
elizabeth warren,"[-0.07024393586862705, 0.7511810552670951]",105,139
elizabeth warren,"[-0.06158307988526831, 0.7511810552670951]",106,140
elizabeth warren,"[-0.06158307988526831, 0.7511810552670951]",107,141
joe manchin,"[-0.03125, 1.0]",89,123
joe manchin,"[-0.03125, 1.0]",90,124
joe manchin,"[-0.03125, 1.0]",91,125
joe manchin,"[-0.03125, 1.0]",92,126
joe manchin,"[-0.03125, 1.0]",93,127
joe manchin,"[-0.03125, 1.0]",94,128
joe manchin,"[-0.03125, 1.0]",95,129
joe manchin,"[-0.03125, 1.0]",96,130
joe manchin,"[-0.03125, 1.0]",97,131
joe manchin,"[-0.03125, 1.0]",98,132
joe manchin,"[-0.0399043442233811, 1.0]",99,133
rishi sunak,"[0.5590169943749473, -0.05776712868786999]",108,142
rishi sunak,"[0.5590169943749473, -0.05776712868786999]",109,143
rishi sunak,"[0.5590169943749473, -0.05776712868787]",124,158
rishi sunak,"[0.5590169943749473, -0.05776712868787]",125,159
rishi sunak,"[0.5590169943749473, -0.05776712868787]",126,160
rishi sunak,"[0.5590169943749473, -0.05776712868787]",127,161
rishi sunak,"[0.5590169943749473, -0.05776712868787]",128,162
rishi sunak,"[0.5590169943749473, -0.05776712868787]",129,163
rishi sunak,"[0.5590169943749473, -0.05776712868787]",130,164
andy murray,"[0.5590169943749473, -0.05776712868786999]",24,58
andy murray,"[0.5590169943749473, -0.05776712868786999]",25,59
andy murray,"[0.5590169943749473, -0.05776712868786999]",26,60
andy murray,"[0.5590169943749473, -0.046373889576016826]",27,61
andy murray,"[0.6959705453537526, -0.046373889576016826]",28,62
andy murray,"[0.6959705453537526, -0.046373889576016826]",29,63
andy murray,"[0.6959705453537526, -0.046373889576016826]",30,64
andy murray,"[0.6959705453537526, -0.046373889576016826]",31,65
andy murray,"[0.6959705453537526, -0.046373889576016826]",32,66
andy murray,"[0.6959705453537526, -0.032258064516129045]",33,67
rescuers,"[-0.055901699437494734, 0.5584155773160768]",31,65
rescuers,"[-0.05590169943749474, 0.5584155773160768]",32,66
rescuers,"[-0.05590169943749474, 0.5584155773160768]",33,67
rescuers,"[-0.05590169943749474, 0.5584155773160768]",34,68
