,cluster_id,mainstream,extreme,time
0,0,0.6931471805599453,-inf,1.7293484576693713e-08
1,1,-inf,-1.6094379124341005,1.252089150907333e-08
2,2,inf,-inf,6.4039776158241646e-09
3,3,0.0,-1.0986122886681098,4.618439324467975e-09
4,4,-inf,inf,0.0
5,5,-inf,-1.0986122886681098,5.992482097149873e-09
6,6,inf,-inf,0.0
7,7,-inf,0.0,9.125419769309389e-08
8,8,-1.252762968495368,-0.22314355131420985,-1.3085538514268736e-08
9,9,inf,-inf,0.0
10,10,0.47000362924573563,-inf,7.470761021879746e-09
11,11,0.0,-inf,-7.922021953507237e-09
12,12,-0.4054651081081643,-1.3862943611198906,3.857240308298767e-09
13,13,inf,-inf,4.7638102860191696e-08
14,14,-0.4054651081081643,-inf,-3.544238443141986e-08
15,15,0.0,-inf,1.769792474134483e-08
16,16,-0.6931471805599453,-0.6931471805599453,-4.7059575468428135e-09
17,17,0.4054651081081642,-inf,-4.726137287026623e-10
18,18,inf,-inf,3.14000137607576e-08
19,19,0.0,-1.0986122886681098,2.6688439371256332e-08
20,20,1.0986122886681098,-inf,7.857556981507427e-09
21,21,-inf,-inf,4.89929499145073e-08
22,22,0.0,0.0,-1.142334932602239e-07
23,23,0.0,-1.0986122886681098,-5.51750404470012e-08
24,24,0.0,-inf,1.162563180471593e-08
25,25,0.1823215567939546,-2.3025850929940455,-4.626184407300119e-09
26,26,inf,-inf,-9.102136499638189e-10
27,27,0.4054651081081642,-1.3862943611198906,-1.8928642500409425e-08
28,28,-2.3978952727983707,-inf,-1.0837059227217735e-08
29,29,-inf,0.0,2.2467153353660367e-08
30,30,-inf,0.0,-2.1080502221884935e-08
31,31,-0.2876820724517809,-1.791759469228055,2.8743556968436697e-08
32,32,-0.4054651081081643,-0.4054651081081643,-3.3608750878533442e-09
33,33,0.6931471805599453,-1.6094379124341005,1.4600697565892985e-08
34,34,inf,-inf,-2.1119502593474918e-08
35,35,-0.6931471805599453,-0.6931471805599453,4.587012001195373e-08
36,36,-inf,-0.6931471805599453,6.3594409482326575e-09
37,37,-0.9162907318741551,-1.791759469228055,4.649382068616006e-09
38,38,-inf,-0.6931471805599453,-3.2738744886884806e-08
39,39,-1.0986122886681098,-inf,1.037898797489267e-08
40,40,-0.6931471805599453,-2.0794415416798357,4.0224174247868205e-09
41,41,inf,-inf,8.592941080584106e-09
42,42,-inf,0.6931471805599453,2.3841784361467333e-08
43,43,0.0,-inf,7.452719944671008e-09
44,44,-inf,-inf,0.0
45,45,-2.197224577336219,-1.3862943611198906,-1.0572084497795649e-08
46,46,0.0,-1.6094379124341005,8.113751934707121e-09
47,47,-inf,-inf,2.39174942119664e-07
48,48,1.0986122886681098,-inf,-3.604050865424761e-09
49,49,-0.4054651081081643,-2.197224577336219,-2.2600166227999757e-08
50,50,-0.6931471805599453,-1.6094379124341005,-5.153545843084269e-09
51,51,0.4054651081081642,-inf,1.0393151967128651e-08
52,52,-1.0986122886681098,-1.0986122886681098,-2.3722967149829295e-08
53,53,-1.0986122886681098,-1.0986122886681098,6.047182601323327e-08
54,54,0.6931471805599453,-2.0794415416798357,-7.651217056335848e-09
55,55,-1.3862943611198906,-0.4054651081081643,-2.3075426758384683e-08
56,56,0.0,0.0,-5.639007270758882e-09
57,57,0.0,-1.9459101490553135,4.348618595340418e-09
58,58,-1.3862943611198906,-1.3862943611198906,2.0104017948319253e-08
59,59,1.6094379124341005,-inf,-1.7724371211382892e-09
60,60,-inf,-1.0986122886681098,2.8296787667982845e-08
61,61,inf,-inf,3.192262135384088e-09
62,62,0.0,-1.0986122886681098,-1.2723053766419873e-08
63,63,-inf,-1.6094379124341005,1.511025021170237e-08
64,64,inf,-inf,0.0
65,65,-0.4054651081081643,-inf,-2.6785848782858168e-08
66,66,-1.252762968495368,-1.252762968495368,3.1557675596317504e-08
67,67,1.3862943611198906,-inf,-9.983962151033472e-09
68,68,0.0,-inf,-8.093758093758094e-09
69,69,0.0,-1.0986122886681098,-6.959305269276911e-10
70,70,inf,-inf,5.087971018917076e-08
71,71,-inf,0.0,-9.920634920634921e-08
72,72,-0.9162907318741551,-inf,-4.017503829463939e-09
73,73,-inf,-inf,0.0
74,74,-inf,0.0,-1.3616557734204794e-08
75,75,-inf,0.0,-2.7544202936873093e-08
