,cluster_id,mainstream,extreme,time
0,0,0.0,-1.6094379124341005,-4.6743045569734995e-09
1,1,1.791759469228055,-inf,7.555092773138025e-09
2,2,-0.6931471805599453,-inf,2.718580239299953e-08
3,3,0.0,-0.6931471805599453,1.4739717989115217e-08
4,4,-0.6931471805599453,-1.6094379124341005,-2.6133443825255908e-08
5,5,-0.6931471805599453,-0.6931471805599453,2.2687658322961144e-08
6,6,0.0,-inf,2.7143480137428165e-08
7,7,0.0,-0.6931471805599453,-1.1205678290849157e-08
8,8,-1.0986122886681098,-inf,2.8618023908766033e-09
9,9,-1.0986122886681098,0.0,6.572989449845337e-09
10,10,-inf,0.0,1.3665589051458027e-07
11,11,-inf,-inf,-1.4646282536954658e-08
12,12,0.4054651081081642,-inf,-1.532321360904407e-08
13,13,-inf,0.6931471805599453,1.8824171547663602e-07
14,14,0.0,-inf,-2.0048321265847797e-08
15,15,inf,-inf,-3.9979085341294556e-08
16,16,1.0986122886681098,-inf,1.3510203382636194e-08
17,17,-0.4054651081081643,-0.4054651081081643,9.579831795604312e-10
18,18,0.28768207245178085,-1.791759469228055,6.302919122546837e-10
19,19,-1.3862943611198906,-1.3862943611198906,7.556133982919752e-09
20,20,-1.3862943611198906,-inf,1.4126634429086586e-08
21,21,-0.4054651081081643,-1.3862943611198906,2.0912498502533556e-08
22,22,-2.3978952727983707,0.336472236621213,3.6160571832604165e-08
23,23,-0.4054651081081643,-inf,1.6469311125591822e-08
24,24,0.6931471805599453,-inf,-5.348801362478293e-08
25,25,0.4054651081081642,-inf,-9.565177208488157e-09
26,26,-inf,-1.0986122886681098,4.425687205612086e-08
27,27,inf,-inf,0.0
28,28,0.6931471805599453,-inf,-6.2515261407327166e-09
29,29,1.3862943611198906,-inf,7.770936218544413e-09
30,30,-0.4054651081081643,-1.3862943611198906,4.7145823661124415e-09
31,31,0.0,-inf,-2.1428583971750104e-08
32,32,inf,-inf,-5.613972740341994e-09
33,33,0.6931471805599453,-1.6094379124341005,-1.3162705486681316e-08
34,34,-0.6931471805599453,-0.6931471805599453,7.58878588055338e-10
35,35,0.0,0.0,-1.144007033355241e-08
36,36,-0.6931471805599453,-1.6094379124341005,-2.444157741617632e-08
37,37,inf,-inf,2.6357719055708358e-08
38,38,-0.2876820724517809,-inf,1.3822178414185943e-08
39,39,-0.22314355131420985,-inf,-5.4988284386084376e-09
40,40,-0.2876820724517809,-inf,3.4720056118289426e-09
41,41,2.0794415416798357,-inf,1.8086435952344282e-09
42,42,0.0,0.0,1.3304123391309746e-06
43,43,-inf,-inf,1.502372430244065e-08
44,44,-1.791759469228055,-inf,7.542186351566025e-09
45,45,-inf,-0.6931471805599453,-3.520633382239687e-08
46,46,1.0986122886681098,-1.0986122886681098,-6.630565479508016e-09
47,47,-1.252762968495368,-2.0794415416798357,5.4476632147834765e-09
48,48,-0.4054651081081643,-inf,1.1217533625078227e-09
49,49,1.3862943611198906,-inf,-6.51386672575657e-09
50,50,1.6094379124341005,-inf,8.75697723707497e-09
51,51,-0.6931471805599453,-0.6931471805599453,-4.417686858293414e-08
52,52,-0.9162907318741551,-1.791759469228055,-1.3578291183563484e-08
53,53,-1.0986122886681098,-1.0986122886681098,3.2831058059658095e-09
54,54,0.6931471805599453,-inf,-3.896596606254581e-08
55,55,0.0,-2.3978952727983707,2.9811832973973184e-09
56,56,0.0,-inf,8.769679560281431e-09
57,57,-1.0986122886681098,-1.0986122886681098,7.26606441390239e-08
58,58,inf,-inf,1.329297786403746e-08
59,59,-inf,-0.6931471805599453,9.27870633330582e-10
60,60,-inf,-1.3862943611198906,4.6459087780061805e-09
61,61,-inf,-inf,-4.843832700167022e-08
62,62,-inf,0.0,-6.853412094572701e-08
63,63,-inf,-0.6931471805599453,-1.1144808160117082e-07
64,64,-0.13353139262452263,-1.8718021769015916,-1.45563708299266e-08
65,65,0.0,-inf,1.2014407097261316e-08
66,66,0.0,-inf,1.0462531553649274e-08
67,67,0.22314355131420993,-inf,-2.8088483270968827e-09
68,68,-inf,-1.3862943611198906,1.578735276209509e-08
69,69,-1.3862943611198906,-0.4054651081081643,-1.1729011724454016e-08
70,70,0.22314355131420993,-2.0794415416798357,-2.096677782816981e-08
71,71,-inf,0.6931471805599453,-7.445405499489107e-08
72,72,0.6931471805599453,-inf,-1.8474718445338684e-08
73,73,-0.2876820724517809,-inf,-2.3708272989575543e-08
74,74,inf,-inf,-2.3039520542048037e-08
75,75,-1.0986122886681098,-inf,-1.3202323091073249e-08
76,76,0.6931471805599453,-0.6931471805599453,3.090527198215988e-08
77,77,-1.0986122886681098,1.0986122886681098,-4.770434186097203e-09
78,78,-1.0986122886681098,-0.5108256237659907,1.1277931050786562e-09
79,79,1.0986122886681098,-inf,-5.315199559683303e-08
80,80,0.0,-1.0986122886681098,-1.5639753091560864e-08
81,81,-1.791759469228055,-1.791759469228055,1.1428923496285637e-09
82,82,0.0,-1.9459101490553135,1.4021284343591321e-08
83,83,-0.6931471805599453,0.0,-3.3186805799074225e-08
84,84,-0.4054651081081643,-inf,9.303283319191897e-09
85,85,-1.791759469228055,-1.791759469228055,-8.420620165321986e-09
86,86,0.0,0.0,-3.249879356353594e-08
87,87,inf,-inf,1.9887398371272026e-09
88,88,-2.3025850929940455,-inf,
89,89,1.0986122886681098,-inf,4.221374231628485e-09
90,90,0.0,-inf,-1.3980745970375888e-08
91,91,-inf,-0.4054651081081643,-3.121487379433236e-08
92,92,0.4054651081081642,-inf,-1.3812431650750633e-09
93,93,-0.2876820724517809,-0.9162907318741551,-1.3785490860723946e-08
94,94,-1.791759469228055,-0.2876820724517809,-8.074567340402015e-09
95,95,0.0,-inf,-6.611552623426371e-10
96,96,1.6094379124341005,-inf,8.308380314640188e-09
97,97,-1.0986122886681098,0.0,-9.895962766725773e-09
98,98,1.0986122886681098,-1.0986122886681098,-2.8586692434650082e-09
99,99,0.0,-inf,1.1338598829160796e-08
100,100,1.0986122886681098,-inf,7.515712787036573e-09
101,101,-inf,0.0,-0.0001253054319904768
102,102,1.9459101490553132,-inf,-9.883345331801267e-09
103,103,-1.0986122886681098,-inf,6.945197917602787e-09
104,104,-1.0986122886681098,-inf,-5.169993695500806e-08
105,105,0.48550781578170094,-2.5649493574615367,1.714333559808024e-10
106,106,inf,-inf,-8.440372083379969e-09
